time,ax,ay,az,atotal
19.658,0.03,-0.03,0.03,0.05
19.668,0.06,-0.04,-0.01,0.08
19.678,0.06,-0.03,-0.04,0.08
19.688,0.04,-0.02,-0.06,0.08
19.698,0.02,-0.03,-0.08,0.09
19.708,-0.01,-0.04,-0.04,0.05
19.718,-0.04,-0.08,0.04,0.10
19.728,-0.07,-0.09,0.05,0.12
19.738,-0.09,-0.08,0.04,0.13
19.748,-0.10,-0.06,0.04,0.12
19.758,-0.07,-0.06,0.02,0.09
19.768,-0.07,-0.05,0.01,0.09
19.778,-0.07,-0.06,0.02,0.09
19.788,-0.04,-0.05,0.00,0.06
19.798,-0.03,-0.04,-0.03,0.06
19.808,-0.02,-0.04,-0.05,0.07
19.818,0.02,-0.04,-0.07,0.08
19.828,0.03,-0.04,-0.07,0.09
19.838,0.03,-0.03,-0.06,0.07
19.848,0.01,-0.04,-0.02,0.04
19.858,0.00,-0.04,-0.01,0.05
19.868,-0.02,-0.06,-0.01,0.06
19.878,-0.02,-0.05,0.02,0.06
19.888,-0.04,-0.06,0.05,0.09
19.898,-0.06,-0.06,0.07,0.11
19.908,-0.03,-0.05,0.03,0.07
19.918,-0.01,-0.04,-0.02,0.04
19.928,0.02,-0.02,-0.08,0.08
19.938,0.06,-0.01,-0.11,0.12
19.948,0.06,-0.01,-0.09,0.11
19.958,0.06,0.02,-0.08,0.10
19.967,0.06,0.03,-0.06,0.09
19.978,0.05,0.00,-0.01,0.05
19.987,0.02,-0.02,0.04,0.05
19.997,0.00,-0.04,0.06,0.07
20.008,-0.01,-0.05,0.05,0.07
20.017,-0.01,-0.04,0.01,0.05
20.028,0.01,-0.02,-0.03,0.04
20.037,0.05,0.00,-0.07,0.08
20.047,0.06,0.02,-0.06,0.09
20.057,0.07,0.04,-0.01,0.08
20.067,0.07,0.01,0.04,0.08
20.077,0.04,-0.01,0.07,0.08
20.087,0.03,-0.04,0.03,0.06
20.097,0.02,-0.04,-0.01,0.04
20.107,0.02,-0.04,-0.04,0.06
20.117,0.03,-0.03,-0.08,0.09
20.127,0.03,-0.03,-0.09,0.10
20.137,0.03,-0.01,-0.05,0.06
20.147,0.03,-0.03,-0.00,0.04
20.157,-0.01,-0.04,0.04,0.06
20.167,-0.04,-0.05,0.04,0.08
20.177,-0.05,-0.08,0.04,0.10
20.187,-0.06,-0.07,0.04,0.10
20.197,-0.02,-0.04,-0.02,0.05
20.207,-0.01,-0.03,-0.09,0.09
20.217,-0.01,-0.04,-0.09,0.10
20.227,-0.01,-0.03,-0.07,0.08
20.237,-0.00,-0.04,-0.04,0.06
20.247,-0.02,-0.05,-0.03,0.07
20.257,-0.02,-0.07,-0.03,0.08
20.267,-0.02,-0.07,-0.05,0.09
20.277,-0.01,-0.06,-0.06,0.08
20.287,-0.01,-0.02,-0.05,0.05
20.297,0.03,-0.00,-0.04,0.05
20.307,0.05,-0.00,-0.02,0.05
20.317,0.08,-0.00,-0.01,0.08
20.327,0.08,-0.01,-0.02,0.08
20.337,0.08,-0.01,-0.01,0.08
20.347,0.03,-0.02,0.01,0.04
20.357,-0.01,-0.04,0.04,0.05
20.367,-0.04,-0.05,0.03,0.07
20.377,-0.05,-0.06,-0.01,0.07
20.387,-0.02,-0.04,-0.02,0.05
20.397,0.02,-0.01,-0.01,0.03
20.407,0.05,-0.01,-0.02,0.05
20.417,0.06,0.01,-0.02,0.06
20.427,0.05,-0.00,-0.01,0.05
20.437,0.03,-0.03,-0.02,0.05
20.447,-0.00,-0.03,-0.03,0.04
20.456,0.01,-0.03,-0.04,0.05
20.467,0.03,-0.01,-0.04,0.05
20.477,0.06,0.00,-0.04,0.07
20.486,0.06,-0.00,0.00,0.06
20.497,0.04,-0.02,0.05,0.07
20.506,0.01,-0.05,0.06,0.08
20.516,-0.00,-0.06,0.06,0.09
20.526,0.01,-0.05,0.03,0.06
20.536,0.02,-0.06,-0.00,0.06
20.547,-0.00,-0.04,-0.03,0.05
20.556,-0.03,-0.06,-0.04,0.08
20.566,-0.03,-0.06,-0.02,0.07
20.576,-0.05,-0.06,0.01,0.08
20.586,-0.05,-0.06,0.00,0.08
20.596,-0.03,-0.04,-0.01,0.05
20.606,-0.00,-0.05,-0.01,0.05
20.616,0.02,-0.04,-0.00,0.05
20.626,0.02,-0.04,0.00,0.04
20.636,0.03,-0.05,0.04,0.07
20.646,0.05,-0.04,0.03,0.07
20.656,0.05,-0.05,0.01,0.07
20.666,0.03,-0.05,-0.03,0.06
20.676,0.04,-0.03,-0.07,0.08
20.686,0.07,-0.00,-0.06,0.09
20.696,0.11,0.03,-0.05,0.12
20.706,0.12,0.05,-0.02,0.13
20.716,0.13,0.07,-0.03,0.15
20.726,0.12,0.06,-0.07,0.15
20.736,0.10,0.06,-0.13,0.17
20.746,0.06,0.05,-0.17,0.19
20.756,0.08,-0.00,-0.16,0.18
20.766,0.07,-0.01,-0.12,0.14
20.776,0.03,0.00,-0.09,0.09
20.786,0.01,-0.01,-0.05,0.05
20.796,0.03,0.01,-0.01,0.03
20.806,0.04,0.01,-0.00,0.04
20.816,0.04,0.00,0.01,0.04
20.826,0.01,-0.04,0.04,0.05
20.836,-0.03,-0.07,0.06,0.10
20.846,-0.07,-0.07,0.07,0.12
20.856,-0.09,-0.07,0.05,0.12
20.866,-0.10,-0.05,0.03,0.12
20.876,-0.12,-0.05,0.03,0.13
20.886,-0.11,-0.04,0.04,0.12
20.896,-0.13,-0.07,0.07,0.16
20.906,-0.13,-0.08,0.09,0.18
20.915,-0.10,-0.08,0.10,0.16
20.926,-0.06,-0.08,0.09,0.13
20.936,-0.03,-0.07,0.05,0.09
20.946,-0.05,-0.06,0.03,0.08
20.955,-0.05,-0.06,0.03,0.08
20.965,-0.05,-0.07,0.01,0.09
20.975,-0.03,-0.07,-0.02,0.08
20.985,-0.02,-0.07,-0.02,0.07
20.995,-0.02,-0.05,-0.00,0.06
21.005,-0.02,-0.03,-0.00,0.03
21.015,0.02,-0.02,0.01,0.03
21.025,0.05,-0.01,0.01,0.06
21.035,0.08,-0.01,0.03,0.09
21.045,0.10,-0.01,0.00,0.10
21.055,0.10,0.00,-0.03,0.10
21.065,0.10,0.01,-0.07,0.12
21.075,0.09,0.01,-0.06,0.11
21.085,0.07,-0.01,-0.02,0.07
21.095,0.03,-0.01,-0.02,0.04
21.105,0.03,-0.01,0.00,0.03
21.115,0.00,-0.00,0.01,0.01
21.125,0.03,0.00,-0.01,0.03
21.135,0.05,0.01,-0.01,0.05
21.145,0.08,-0.00,-0.00,0.08
21.155,0.09,-0.02,0.00,0.10
21.165,0.06,-0.02,0.02,0.07
21.175,0.02,-0.03,0.01,0.04
21.185,-0.01,-0.04,0.01,0.04
21.195,-0.03,-0.05,0.02,0.06
21.205,-0.02,-0.02,0.01,0.03
21.215,-0.01,-0.01,0.02,0.02
21.225,0.01,-0.01,0.02,0.03
21.235,0.01,-0.02,0.01,0.02
21.245,-0.00,-0.05,0.02,0.05
21.255,-0.01,-0.04,0.03,0.05
21.265,-0.03,-0.04,0.01,0.06
21.275,-0.02,-0.03,-0.00,0.03
21.285,-0.01,-0.02,0.01,0.03
21.295,-0.01,-0.03,0.03,0.04
21.305,-0.03,-0.04,0.06,0.08
21.315,-0.00,-0.05,0.04,0.07
21.325,0.01,-0.03,0.01,0.03
21.335,0.03,-0.03,-0.02,0.04
21.345,0.03,-0.05,-0.03,0.07
21.355,0.02,-0.06,-0.04,0.07
21.365,0.00,-0.05,-0.04,0.07
21.375,-0.02,-0.04,-0.06,0.08
21.385,-0.00,-0.03,-0.06,0.07
21.394,0.02,-0.03,-0.03,0.05
21.405,0.01,-0.04,-0.01,0.04
21.414,0.02,-0.03,-0.00,0.04
21.424,0.02,-0.03,0.01,0.04
21.434,0.02,-0.02,0.02,0.03
21.445,0.02,-0.02,0.01,0.03
21.454,0.00,-0.04,-0.02,0.04
21.464,-0.00,-0.05,-0.05,0.07
21.474,0.00,-0.05,-0.05,0.07
21.484,0.02,-0.02,-0.05,0.06
21.494,0.04,-0.01,-0.03,0.05
21.504,0.05,-0.01,0.02,0.06
21.514,0.04,-0.01,0.04,0.06
21.524,0.02,-0.02,0.02,0.04
21.534,0.02,-0.02,-0.03,0.04
21.544,0.03,-0.03,-0.05,0.06
21.554,0.01,-0.04,-0.06,0.08
21.564,-0.00,-0.07,-0.05,0.09
21.574,-0.02,-0.06,-0.03,0.07
21.584,-0.03,-0.05,0.02,0.06
21.594,-0.04,-0.03,0.03,0.06
21.604,-0.04,-0.01,0.04,0.06
21.614,-0.00,-0.04,0.02,0.04
21.624,0.02,-0.04,0.00,0.05
21.634,0.04,-0.05,-0.04,0.08
21.644,0.03,-0.05,-0.06,0.08
21.654,0.01,-0.04,-0.06,0.07
21.664,-0.01,-0.02,-0.05,0.06
21.674,-0.03,-0.04,0.03,0.06
21.684,-0.04,-0.06,0.11,0.13
21.694,-0.03,-0.05,0.12,0.13
21.704,-0.02,-0.04,0.11,0.12
21.714,-0.01,-0.02,0.03,0.04
21.724,0.03,0.01,-0.04,0.05
21.734,0.04,-0.00,-0.09,0.09
21.744,0.01,-0.04,-0.08,0.09
21.754,-0.01,-0.05,-0.04,0.06
21.764,-0.02,-0.05,-0.01,0.06
21.774,-0.03,-0.06,0.04,0.08
21.784,-0.05,-0.07,0.08,0.12
21.794,-0.06,-0.06,0.10,0.13
21.804,-0.05,-0.06,0.07,0.11
21.814,-0.04,-0.06,0.02,0.08
21.824,-0.03,-0.06,-0.01,0.06
21.834,-0.01,-0.04,-0.05,0.06
21.844,-0.01,-0.03,-0.05,0.06
21.854,-0.00,-0.03,-0.03,0.04
21.864,-0.00,-0.04,-0.02,0.05
21.873,0.00,-0.03,-0.02,0.04
21.883,0.04,-0.01,-0.03,0.05
21.893,0.07,0.03,-0.07,0.10
21.904,0.12,0.04,-0.08,0.15
21.913,0.11,0.04,-0.08,0.14
21.923,0.10,0.03,-0.05,0.11
21.933,0.11,0.01,-0.02,0.11
21.943,0.09,-0.01,0.02,0.10
21.953,0.07,-0.03,-0.00,0.07
21.963,0.08,0.00,-0.06,0.09
21.973,0.08,0.01,-0.08,0.12
21.983,0.07,0.01,-0.09,0.12
21.993,0.03,-0.01,-0.05,0.06
22.003,-0.02,-0.03,0.00,0.04
22.013,-0.04,-0.06,0.03,0.07
22.023,-0.05,-0.06,0.06,0.09
22.033,-0.05,-0.07,0.02,0.09
22.043,-0.02,-0.04,0.01,0.04
22.053,0.02,-0.01,-0.01,0.02
22.063,0.05,-0.01,-0.03,0.06
22.073,0.09,-0.02,-0.04,0.10
22.083,0.09,-0.04,-0.04,0.10
22.093,0.08,-0.03,-0.01,0.09
22.103,0.04,-0.01,0.01,0.05
22.113,0.05,0.01,0.02,0.05
22.123,0.06,0.01,0.03,0.06
22.133,0.06,0.04,0.03,0.08
22.143,0.04,0.04,0.04,0.07
22.153,0.00,0.01,0.05,0.05
22.163,-0.00,0.01,0.06,0.06
22.173,0.04,-0.01,0.07,0.08
22.183,0.01,-0.04,0.06,0.07
22.193,0.01,-0.09,0.04,0.10
22.203,0.01,-0.10,0.00,0.10
22.213,-0.01,-0.10,-0.02,0.11
22.223,-0.04,-0.09,-0.03,0.10
22.233,-0.05,-0.06,-0.05,0.09
22.243,-0.04,-0.07,-0.02,0.08
22.253,-0.04,-0.05,0.02,0.07
22.263,-0.03,-0.04,0.05,0.07
22.273,0.01,-0.04,0.07,0.08
22.283,0.03,-0.04,0.05,0.07
22.293,0.00,-0.07,-0.00,0.07
22.303,-0.00,-0.07,-0.03,0.07
22.313,-0.05,-0.06,-0.03,0.08
22.323,-0.08,-0.05,-0.01,0.10
22.332,-0.10,-0.08,0.05,0.13
22.343,-0.12,-0.09,0.12,0.19
22.352,-0.15,-0.11,0.19,0.27
22.363,-0.15,-0.12,0.20,0.28
22.372,-0.15,-0.09,0.16,0.24
22.383,-0.11,-0.08,0.09,0.17
22.392,-0.10,-0.08,0.05,0.14
22.402,-0.08,-0.09,-0.00,0.12
22.412,-0.06,-0.09,-0.03,0.11
22.422,-0.05,-0.12,-0.02,0.13
22.432,-0.06,-0.10,0.02,0.12
22.442,-0.08,-0.11,0.05,0.14
22.452,-0.07,-0.11,0.07,0.15
22.462,-0.05,-0.09,0.05,0.11
22.472,-0.02,-0.07,0.03,0.07
22.482,0.01,-0.05,0.00,0.05
22.492,0.05,-0.01,-0.01,0.06
22.502,0.10,-0.00,-0.01,0.10
22.512,0.13,0.03,0.00,0.13
22.522,0.15,0.07,0.05,0.17
22.532,0.15,0.07,0.09,0.19
22.542,0.16,0.08,0.10,0.20
22.552,0.14,0.11,0.13,0.22
22.562,0.17,0.12,0.12,0.24
22.572,0.17,0.10,0.10,0.22
22.582,0.17,0.09,0.08,0.21
22.592,0.18,0.10,0.05,0.21
22.602,0.16,0.11,-0.00,0.19
22.612,0.14,0.11,-0.06,0.19
22.622,0.16,0.09,-0.07,0.20
22.632,0.14,0.04,-0.05,0.16
22.642,0.12,-0.01,-0.03,0.12
22.652,0.12,-0.05,-0.03,0.13
22.662,0.11,-0.01,-0.05,0.13
22.672,0.08,0.02,-0.06,0.10
22.682,0.03,0.01,-0.06,0.07
22.692,0.01,0.07,-0.07,0.10
22.702,-0.00,0.01,-0.03,0.03
22.712,-0.05,-0.08,-0.01,0.10
22.722,-0.12,-0.15,0.01,0.19
22.732,-0.18,-0.21,0.00,0.28
22.742,-0.24,-0.25,-0.01,0.34
22.752,-0.26,-0.23,-0.05,0.36
22.762,-0.28,-0.23,-0.11,0.38
22.772,-0.25,-0.20,-0.18,0.37
22.782,-0.20,-0.13,-0.20,0.31
22.792,-0.18,-0.02,-0.19,0.26
22.802,-0.14,0.11,-0.18,0.25
22.812,-0.01,0.22,-0.15,0.26
22.821,0.16,0.26,-0.09,0.32
22.832,0.28,0.19,-0.04,0.34
22.842,0.32,0.05,0.00,0.33
22.851,0.29,-0.09,0.05,0.31
22.861,0.11,-0.24,0.06,0.27
22.871,-0.12,-0.35,0.04,0.37
22.881,-0.34,-0.38,0.06,0.51
22.891,-0.41,-0.35,0.06,0.54
22.901,-0.40,-0.31,0.01,0.51
22.911,-0.32,-0.24,-0.02,0.40
22.921,-0.21,-0.17,-0.06,0.27
22.931,-0.10,-0.08,-0.07,0.14
22.941,0.01,0.03,-0.08,0.08
22.951,0.11,0.09,-0.06,0.15
22.961,0.17,0.12,-0.03,0.21
22.971,0.24,0.14,0.02,0.28
22.981,0.25,0.12,0.04,0.28
22.991,0.25,0.09,0.01,0.27
23.001,0.20,0.06,-0.01,0.21
23.011,0.16,0.04,0.01,0.16
23.021,0.15,0.02,0.02,0.15
23.031,0.10,0.02,0.05,0.11
23.041,0.04,0.03,0.05,0.07
23.051,0.04,0.06,0.03,0.08
23.061,0.03,0.13,0.01,0.14
23.071,-0.00,0.22,-0.04,0.23
23.081,-0.01,0.25,-0.09,0.26
23.091,0.04,0.24,-0.13,0.27
23.101,0.15,0.16,-0.13,0.25
23.111,0.19,0.01,-0.11,0.22
23.121,0.15,-0.16,-0.05,0.23
23.131,0.09,-0.31,-0.00,0.33
23.141,0.01,-0.40,0.08,0.41
23.151,-0.08,-0.40,0.17,0.44
23.161,-0.17,-0.36,0.22,0.45
23.171,-0.27,-0.25,0.25,0.45
23.181,-0.32,-0.16,0.23,0.43
23.191,-0.30,-0.12,0.18,0.37
23.201,-0.33,-0.11,0.09,0.36
23.211,-0.29,-0.14,0.02,0.32
23.221,-0.27,-0.17,-0.03,0.32
23.231,-0.21,-0.21,-0.09,0.31
23.241,-0.25,-0.22,-0.13,0.36
23.250,-0.23,-0.21,-0.14,0.34
23.261,-0.19,-0.16,-0.09,0.27
23.271,-0.20,-0.07,-0.01,0.21
23.281,-0.14,-0.03,0.11,0.18
23.291,-0.03,-0.02,0.21,0.22
23.301,-0.00,0.01,0.30,0.30
23.310,0.03,0.06,0.32,0.33
23.320,0.06,0.14,0.26,0.30
23.330,0.07,0.14,0.12,0.20
23.340,0.10,0.05,-0.06,0.12
23.350,0.17,-0.09,-0.20,0.28
23.360,0.24,-0.16,-0.24,0.37
23.370,0.24,-0.08,-0.20,0.33
23.380,0.20,0.08,-0.11,0.24
23.390,0.15,0.20,-0.06,0.26
23.400,0.18,0.26,-0.09,0.33
23.410,0.20,0.24,-0.16,0.35
23.420,0.24,0.17,-0.25,0.38
23.430,0.28,0.08,-0.31,0.43
23.440,0.31,0.02,-0.37,0.48
23.450,0.32,0.03,-0.36,0.49
23.460,0.29,0.08,-0.30,0.43
23.470,0.26,0.12,-0.21,0.36
23.480,0.20,0.13,-0.15,0.28
23.490,0.18,0.14,-0.08,0.24
23.500,0.13,0.14,-0.02,0.19
23.510,0.07,0.12,0.04,0.14
23.520,0.02,0.06,0.07,0.10
23.530,-0.05,-0.01,0.06,0.08
23.540,-0.13,-0.09,0.01,0.16
23.550,-0.17,-0.13,-0.04,0.22
23.560,-0.19,-0.10,-0.09,0.23
23.570,-0.16,-0.05,-0.12,0.20
23.580,-0.10,-0.03,-0.11,0.14
23.590,-0.05,-0.03,-0.08,0.10
23.600,-0.03,-0.07,-0.06,0.09
23.610,0.02,-0.11,-0.03,0.12
23.620,0.00,-0.14,0.01,0.14
23.630,-0.05,-0.12,0.03,0.13
23.640,-0.08,-0.09,0.03,0.13
23.650,-0.10,-0.11,0.04,0.16
23.660,-0.12,-0.10,0.01,0.16
23.670,-0.13,-0.07,-0.02,0.14
23.680,-0.10,-0.04,-0.02,0.11
23.690,-0.08,-0.02,-0.02,0.09
23.700,-0.09,-0.03,0.01,0.09
23.710,-0.10,-0.09,0.04,0.14
23.720,-0.09,-0.15,0.04,0.18
23.730,-0.11,-0.18,-0.01,0.21
23.740,-0.11,-0.15,-0.02,0.19
23.750,-0.16,-0.08,-0.04,0.18
23.760,-0.10,-0.03,-0.07,0.12
23.769,-0.03,0.03,-0.11,0.12
23.780,0.03,0.07,-0.15,0.17
23.789,0.18,0.10,-0.12,0.24
23.799,0.25,0.10,-0.04,0.27
23.809,0.24,0.07,0.03,0.25
23.819,0.22,0.04,0.08,0.23
23.829,0.18,0.05,0.13,0.23
23.839,0.15,0.07,0.11,0.20
23.849,0.13,0.05,0.13,0.19
23.859,0.10,0.05,0.11,0.16
23.869,0.10,0.05,0.06,0.13
23.879,0.07,0.08,0.05,0.12
23.889,0.08,0.06,0.02,0.10
23.899,0.12,0.03,0.01,0.13
23.909,0.09,-0.01,0.02,0.09
23.919,0.06,-0.03,0.05,0.09
23.929,-0.01,-0.03,0.09,0.09
23.939,0.00,-0.10,0.03,0.11
23.949,-0.05,-0.13,0.05,0.15
23.959,-0.05,-0.14,0.02,0.15
23.969,-0.01,-0.12,0.01,0.12
23.979,0.01,-0.09,-0.04,0.10
23.989,0.09,-0.04,-0.09,0.14
23.999,0.14,0.01,-0.09,0.17
24.009,0.15,0.04,-0.08,0.18
24.019,0.12,0.06,-0.10,0.17
24.029,0.19,0.06,-0.10,0.22
24.039,0.24,0.05,-0.07,0.25
24.049,0.23,0.02,-0.03,0.23
24.059,0.19,-0.02,0.01,0.20
24.069,0.09,-0.02,0.04,0.10
24.079,0.01,-0.02,0.06,0.06
24.089,-0.04,-0.01,0.06,0.07
24.099,-0.10,-0.01,0.07,0.12
24.109,-0.12,-0.02,0.06,0.14
24.119,-0.12,-0.04,0.06,0.14
24.129,-0.10,-0.09,0.08,0.16
24.139,-0.14,-0.13,0.08,0.21
24.149,-0.20,-0.16,0.04,0.26
24.159,-0.15,-0.18,0.03,0.24
24.169,-0.14,-0.16,0.03,0.22
24.179,-0.18,-0.16,0.04,0.24
24.188,-0.17,-0.14,0.00,0.22
24.199,-0.09,-0.08,-0.02,0.12
24.209,-0.13,-0.03,-0.08,0.16
24.219,-0.05,-0.02,-0.10,0.11
24.229,0.04,-0.02,-0.04,0.06
24.238,0.06,-0.02,0.04,0.08
24.248,0.03,-0.01,0.11,0.11
24.259,-0.01,0.03,0.16,0.16
24.268,-0.07,0.09,0.17,0.20
24.279,-0.12,0.09,0.19,0.25
24.288,-0.18,0.11,0.18,0.27
24.298,-0.15,0.07,0.13,0.21
24.308,-0.02,-0.03,0.04,0.06
24.318,-0.02,-0.07,0.02,0.07
24.328,-0.04,-0.05,0.03,0.07
24.338,-0.00,-0.01,0.03,0.03
24.348,-0.00,0.01,-0.01,0.01
24.358,0.06,0.03,0.00,0.07
24.368,0.15,0.06,0.02,0.16
24.378,0.14,0.07,0.01,0.16
24.388,0.14,0.07,0.01,0.16
24.398,0.15,0.07,0.04,0.17
24.408,0.12,0.08,0.05,0.15
24.418,0.19,-0.02,0.01,0.19
24.428,0.21,-0.07,-0.02,0.23
24.438,0.12,-0.05,-0.06,0.14
24.448,0.08,-0.03,-0.10,0.13
24.458,0.14,-0.07,-0.15,0.22
24.468,0.13,-0.09,-0.18,0.24
24.478,0.10,-0.10,-0.20,0.25
24.488,0.09,-0.07,-0.20,0.23
24.498,0.10,-0.08,-0.19,0.23
24.508,0.08,-0.08,-0.19,0.22
24.518,0.08,-0.09,-0.16,0.20
24.528,0.08,-0.08,-0.17,0.21
24.538,0.08,-0.06,-0.18,0.20
24.548,0.10,-0.05,-0.18,0.21
24.558,0.11,-0.01,-0.14,0.18
24.568,0.12,-0.00,-0.09,0.15
24.578,0.14,-0.01,-0.02,0.14
24.588,0.13,-0.02,0.03,0.14
24.598,0.12,-0.01,0.06,0.13
24.608,0.08,0.01,0.10,0.13
24.618,0.06,0.01,0.12,0.13
24.628,0.01,-0.02,0.12,0.13
24.638,-0.04,-0.05,0.13,0.14
24.648,-0.07,-0.07,0.11,0.15
24.658,-0.09,-0.11,0.09,0.17
24.668,-0.09,-0.14,0.06,0.18
24.678,-0.08,-0.11,0.06,0.14
24.687,-0.08,-0.08,0.00,0.11
24.698,-0.04,-0.04,-0.02,0.06
24.707,-0.04,-0.01,-0.03,0.05
24.717,-0.05,-0.03,-0.01,0.06
24.727,-0.05,-0.05,-0.01,0.07
24.737,-0.08,-0.06,-0.00,0.10
24.747,-0.10,-0.09,0.02,0.14
24.757,-0.12,-0.10,0.00,0.16
24.767,-0.14,-0.12,0.00,0.18
24.778,-0.16,-0.12,-0.01,0.20
24.787,-0.17,-0.10,-0.01,0.19
24.797,-0.16,-0.10,0.05,0.20
24.807,-0.15,-0.11,0.10,0.21
24.817,-0.15,-0.12,0.15,0.25
24.827,-0.12,-0.11,0.21,0.27
24.837,-0.08,-0.07,0.24,0.26
24.847,-0.06,-0.05,0.22,0.23
24.857,-0.04,-0.05,0.21,0.22
24.867,-0.04,-0.04,0.20,0.20
24.877,-0.05,-0.06,0.15,0.17
24.887,-0.06,-0.08,0.12,0.16
24.897,-0.07,-0.08,0.06,0.12
24.907,-0.07,-0.08,-0.01,0.11
24.917,-0.03,-0.07,-0.03,0.08
24.927,0.01,-0.05,-0.04,0.06
24.937,0.01,-0.05,-0.03,0.06
24.947,0.00,-0.06,-0.01,0.07
24.957,-0.01,-0.08,-0.02,0.08
24.967,-0.03,-0.10,-0.02,0.11
24.977,-0.05,-0.11,-0.02,0.12
24.987,-0.04,-0.12,-0.01,0.13
24.997,-0.03,-0.10,-0.00,0.10
25.007,0.00,-0.07,0.03,0.07
25.017,0.01,-0.03,0.03,0.04
25.027,0.01,-0.01,0.04,0.05
25.037,0.01,-0.02,0.06,0.06
25.047,0.01,-0.02,0.07,0.07
25.057,-0.02,-0.04,0.09,0.10
25.067,-0.05,-0.06,0.07,0.11
25.077,-0.09,-0.09,0.06,0.14
25.087,-0.11,-0.13,0.05,0.18
25.097,-0.10,-0.15,0.03,0.18
25.107,-0.09,-0.14,0.01,0.16
25.117,-0.07,-0.07,-0.02,0.10
25.127,-0.03,-0.04,-0.05,0.07
25.137,-0.01,-0.02,-0.07,0.07
25.147,0.00,-0.00,-0.05,0.05
25.157,0.03,-0.01,-0.02,0.04
25.166,0.04,-0.00,-0.01,0.04
25.177,0.03,-0.01,0.03,0.04
25.187,0.04,0.00,0.02,0.05
25.196,0.06,0.01,-0.01,0.06
25.206,0.09,0.02,-0.02,0.10
25.216,0.12,0.04,-0.04,0.13
25.226,0.14,0.04,-0.05,0.15
25.236,0.14,0.06,-0.02,0.16
25.246,0.15,0.06,0.02,0.16
25.256,0.13,0.06,0.03,0.15
25.266,0.09,0.04,0.06,0.11
25.276,0.05,0.03,0.04,0.07
25.286,0.05,0.01,0.03,0.06
25.296,0.05,-0.00,0.02,0.06
25.306,0.05,0.01,-0.02,0.05
25.316,0.04,-0.00,-0.04,0.06
25.326,-0.00,-0.02,-0.04,0.05
25.336,-0.02,-0.06,-0.01,0.06
25.346,-0.05,-0.07,0.02,0.09
25.356,-0.06,-0.07,0.05,0.10
25.366,-0.07,-0.08,0.08,0.13
25.376,-0.06,-0.08,0.06,0.11
25.386,-0.07,-0.09,0.04,0.12
25.396,-0.07,-0.08,0.01,0.11
25.406,-0.06,-0.09,-0.01,0.11
25.416,-0.06,-0.08,-0.02,0.10
25.426,-0.06,-0.05,-0.04,0.09
25.436,-0.01,-0.02,-0.04,0.05
25.446,-0.00,-0.00,-0.02,0.02
25.456,0.00,-0.02,0.00,0.02
25.466,-0.00,-0.02,0.03,0.03
25.476,-0.01,-0.04,0.01,0.04
25.486,0.02,-0.07,-0.01,0.08
25.496,0.03,-0.08,-0.00,0.08
25.506,0.03,-0.09,0.01,0.10
25.516,0.01,-0.10,-0.02,0.10
25.526,-0.02,-0.11,-0.03,0.11
25.536,-0.06,-0.13,-0.05,0.15
25.546,-0.12,-0.13,-0.05,0.18
25.556,-0.19,-0.14,-0.04,0.23
25.566,-0.20,-0.15,-0.03,0.26
25.576,-0.21,-0.17,-0.02,0.27
25.586,-0.22,-0.20,0.01,0.29
25.596,-0.22,-0.18,0.06,0.29
25.606,-0.19,-0.16,0.08,0.26
25.616,-0.17,-0.16,0.13,0.26
25.626,-0.18,-0.12,0.16,0.27
25.636,-0.15,-0.04,0.21,0.26
25.646,-0.09,0.02,0.23,0.25
25.655,-0.02,0.05,0.23,0.24
25.665,0.05,0.09,0.21,0.23
25.675,0.11,0.10,0.18,0.23
25.685,0.18,0.14,0.12,0.25
25.695,0.22,0.17,0.04,0.29
25.705,0.24,0.20,0.00,0.31
25.715,0.21,0.17,-0.07,0.28
25.725,0.19,0.14,-0.07,0.25
25.735,0.13,0.11,-0.10,0.19
25.745,0.11,0.06,-0.13,0.18
25.755,0.12,0.03,-0.13,0.18
25.765,0.12,0.02,-0.15,0.19
25.775,0.12,0.01,-0.13,0.18
25.785,0.14,0.00,-0.13,0.19
25.795,0.16,0.01,-0.13,0.20
25.805,0.13,0.03,-0.13,0.19
25.815,0.14,0.01,-0.11,0.18
25.825,0.13,-0.01,-0.10,0.16
25.835,0.09,-0.04,-0.11,0.15
25.845,0.05,-0.05,-0.13,0.15
25.855,0.01,-0.04,-0.17,0.17
25.865,-0.03,-0.06,-0.20,0.21
25.875,-0.03,-0.08,-0.22,0.24
25.885,-0.02,-0.09,-0.22,0.24
25.895,0.00,-0.09,-0.17,0.19
25.905,0.02,-0.08,-0.12,0.14
25.915,0.03,-0.08,-0.05,0.10
25.925,0.00,-0.09,0.02,0.09
25.935,-0.04,-0.08,0.08,0.12
25.945,-0.07,-0.10,0.13,0.18
25.955,-0.11,-0.11,0.18,0.24
25.965,-0.15,-0.11,0.21,0.28
25.975,-0.17,-0.11,0.18,0.27
25.985,-0.20,-0.09,0.13,0.26
25.995,-0.20,-0.08,0.10,0.24
26.005,-0.17,-0.07,0.07,0.20
26.015,-0.15,-0.07,0.08,0.18
26.025,-0.12,-0.10,0.08,0.18
26.035,-0.07,-0.11,0.10,0.17
26.045,-0.14,-0.09,0.11,0.20
26.055,-0.09,-0.10,0.03,0.14
26.065,-0.02,-0.06,0.01,0.06
