time,ax,ay,az,atotal
32.784,0.05,-0.04,-0.07,0.10
32.794,-0.02,-0.00,-0.10,0.10
32.804,-0.09,0.05,-0.17,0.20
32.814,-0.08,0.05,-0.15,0.18
32.824,0.02,0.05,-0.06,0.08
32.834,0.07,0.04,0.03,0.08
32.844,0.03,0.04,0.04,0.07
32.854,0.04,0.01,0.09,0.10
32.864,0.06,0.00,0.17,0.18
32.874,0.03,0.02,0.22,0.22
32.884,-0.02,0.01,0.18,0.19
32.894,-0.03,0.01,0.10,0.10
32.904,0.01,-0.01,0.05,0.05
32.914,0.03,-0.03,-0.01,0.04
32.924,0.05,-0.05,-0.04,0.08
32.934,0.02,-0.05,-0.07,0.09
32.944,-0.01,-0.03,-0.14,0.14
32.954,-0.01,-0.00,-0.15,0.15
32.963,0.03,0.00,-0.12,0.12
32.973,0.05,0.03,-0.10,0.12
32.983,0.01,0.03,-0.10,0.11
32.994,-0.02,0.02,-0.12,0.13
33.004,0.03,0.03,-0.10,0.11
33.013,0.06,0.04,-0.02,0.07
33.023,0.06,0.00,0.06,0.08
33.033,0.03,0.01,0.12,0.13
33.044,0.02,-0.01,0.15,0.15
33.053,-0.01,0.01,0.13,0.13
33.063,-0.06,0.00,0.09,0.11
33.073,-0.02,-0.03,0.07,0.08
33.083,0.04,-0.05,0.07,0.10
33.093,0.07,-0.06,0.07,0.12
33.103,0.06,-0.08,0.03,0.10
33.113,0.05,-0.06,0.00,0.08
33.123,0.03,-0.02,-0.03,0.04
33.133,-0.02,0.03,-0.08,0.09
33.143,-0.02,0.05,-0.12,0.13
33.153,0.02,0.06,-0.14,0.16
33.163,0.04,0.05,-0.13,0.14
33.173,0.01,0.04,-0.11,0.12
33.183,0.03,0.01,-0.07,0.08
33.193,0.07,0.00,-0.01,0.07
33.203,0.04,0.00,0.03,0.05
33.213,-0.02,0.01,0.08,0.08
33.223,-0.04,0.01,0.08,0.09
33.233,-0.03,0.00,0.07,0.07
33.243,-0.01,-0.02,0.05,0.06
33.253,0.01,-0.03,0.05,0.05
33.263,-0.00,-0.03,0.05,0.06
33.273,0.01,-0.02,0.03,0.04
33.283,0.04,-0.04,0.01,0.06
33.293,0.07,-0.03,-0.01,0.08
33.303,0.05,-0.01,-0.04,0.06
33.313,0.05,-0.00,-0.07,0.09
33.323,0.09,0.00,-0.09,0.13
33.333,0.10,0.01,-0.09,0.14
33.343,0.10,-0.00,-0.10,0.14
33.353,0.10,-0.01,-0.08,0.12
33.363,0.07,-0.02,-0.08,0.11
33.373,0.06,-0.02,-0.08,0.10
33.383,0.04,-0.01,-0.05,0.07
33.393,-0.00,-0.02,-0.03,0.04
33.403,-0.02,-0.01,-0.02,0.03
33.413,0.00,-0.02,0.03,0.03
33.423,0.03,-0.01,0.06,0.07
33.432,0.01,-0.02,0.07,0.07
33.443,0.00,0.00,0.04,0.04
33.453,0.01,0.01,0.05,0.05
33.463,0.03,-0.00,0.07,0.07
33.473,0.01,0.00,0.06,0.06
33.482,-0.04,0.02,0.06,0.07
33.492,-0.01,0.03,0.00,0.03
33.502,0.02,-0.01,-0.02,0.03
33.512,0.04,0.01,0.01,0.05
33.523,0.04,0.01,0.00,0.04
33.532,0.01,0.00,-0.03,0.04
33.542,0.03,-0.01,-0.10,0.11
33.552,0.06,-0.01,-0.09,0.11
33.562,0.05,0.00,-0.07,0.08
33.572,0.03,-0.01,-0.04,0.05
33.582,0.01,0.00,-0.04,0.04
33.592,0.03,-0.01,-0.02,0.04
33.602,0.03,0.00,-0.01,0.03
33.612,0.00,0.01,0.03,0.04
33.622,-0.01,0.02,0.04,0.05
33.632,0.02,0.01,0.03,0.04
33.642,0.06,-0.01,0.03,0.07
33.652,0.06,-0.03,0.01,0.07
33.662,0.06,-0.02,0.00,0.07
33.672,0.04,-0.01,-0.01,0.04
33.682,0.03,0.00,-0.01,0.03
33.692,0.02,-0.01,0.00,0.03
33.702,0.02,0.01,0.03,0.03
33.712,-0.02,0.02,0.03,0.04
33.722,-0.03,0.03,0.01,0.04
33.732,0.01,0.01,-0.01,0.01
33.742,0.06,-0.01,0.00,0.06
33.752,0.07,-0.05,-0.02,0.09
33.762,0.05,-0.02,-0.02,0.06
33.772,-0.01,0.01,-0.05,0.05
33.782,-0.02,0.00,-0.03,0.04
33.792,0.01,0.00,-0.02,0.02
33.802,0.02,0.03,-0.00,0.04
33.812,0.02,-0.00,0.00,0.02
33.822,0.05,-0.03,-0.03,0.07
33.832,0.12,-0.07,-0.03,0.14
33.842,0.13,-0.08,-0.01,0.15
33.852,0.06,-0.05,-0.02,0.08
33.862,-0.05,0.00,-0.08,0.10
33.872,-0.07,0.02,-0.12,0.14
33.882,-0.03,0.05,-0.12,0.13
33.892,0.01,0.05,-0.05,0.07
33.902,0.04,0.06,0.03,0.07
33.912,0.03,0.06,0.08,0.11
33.922,0.06,0.03,0.14,0.16
33.931,0.06,0.00,0.18,0.19
33.942,0.04,0.01,0.18,0.18
33.951,0.01,0.01,0.17,0.17
33.961,-0.01,0.00,0.14,0.15
33.972,-0.02,-0.00,0.05,0.05
33.982,-0.01,-0.01,-0.02,0.03
33.991,0.00,-0.03,-0.10,0.11
34.001,0.04,-0.04,-0.14,0.15
34.011,0.05,-0.05,-0.15,0.17
34.021,0.05,-0.03,-0.14,0.15
34.031,0.02,-0.00,-0.15,0.15
34.041,0.01,0.01,-0.12,0.12
34.051,0.02,0.03,-0.08,0.09
34.061,-0.01,0.04,-0.05,0.06
34.071,0.00,0.03,-0.05,0.06
34.081,0.03,0.02,0.00,0.04
34.091,0.05,0.02,0.05,0.07
34.101,0.05,0.02,0.10,0.12
34.111,0.02,-0.00,0.13,0.13
34.121,-0.01,0.02,0.13,0.13
34.131,-0.00,-0.01,0.13,0.13
34.141,0.06,-0.05,0.14,0.16
34.151,0.07,-0.03,0.13,0.15
34.161,0.04,-0.03,0.03,0.06
34.171,0.03,-0.06,-0.05,0.09
34.181,0.04,-0.06,-0.09,0.11
34.191,0.02,-0.00,-0.07,0.07
34.201,-0.02,0.02,-0.07,0.08
34.211,-0.05,0.05,-0.10,0.13
34.221,-0.02,0.06,-0.14,0.16
34.231,0.07,0.04,-0.12,0.15
34.241,0.08,0.03,-0.06,0.11
34.251,0.06,0.04,-0.00,0.07
34.261,0.03,0.03,-0.01,0.05
34.271,0.04,0.02,-0.01,0.04
34.281,0.03,-0.00,0.01,0.03
34.291,0.01,-0.01,0.07,0.07
34.301,-0.02,-0.02,0.09,0.09
34.311,-0.04,-0.01,0.07,0.08
34.321,-0.03,-0.02,0.05,0.06
34.331,-0.00,-0.04,0.05,0.06
34.341,0.03,-0.02,0.07,0.08
34.351,0.01,-0.01,0.07,0.07
34.361,0.03,0.01,0.01,0.03
34.370,0.06,-0.03,-0.03,0.07
34.381,0.06,0.02,-0.04,0.08
34.391,0.03,0.03,-0.04,0.06
34.401,0.05,0.02,-0.04,0.07
34.411,0.05,0.01,-0.06,0.08
34.421,0.07,-0.01,-0.04,0.08
34.431,0.07,-0.01,-0.03,0.08
34.441,0.01,0.01,-0.02,0.03
34.450,-0.01,-0.02,-0.02,0.02
34.461,0.02,-0.03,0.00,0.03
34.470,0.02,-0.01,0.04,0.04
34.480,0.01,0.00,0.02,0.02
34.491,-0.00,-0.01,-0.01,0.01
34.500,0.04,-0.02,0.00,0.04
34.510,0.03,0.01,0.00,0.03
34.520,0.04,0.01,0.01,0.04
34.530,0.03,-0.00,-0.01,0.03
34.540,0.04,-0.01,0.01,0.04
34.550,0.04,0.00,0.04,0.05
34.560,0.03,0.02,0.03,0.04
34.570,0.03,0.01,0.01,0.04
34.580,0.02,-0.00,-0.01,0.02
34.590,0.01,0.00,-0.01,0.02
34.600,-0.03,0.01,-0.02,0.03
34.610,0.00,0.01,-0.01,0.01
34.620,0.03,-0.02,-0.01,0.04
34.630,0.05,-0.01,-0.03,0.06
34.640,0.04,-0.01,-0.02,0.05
34.650,0.04,-0.01,-0.00,0.05
34.660,0.04,0.00,-0.01,0.04
34.670,0.04,-0.00,-0.03,0.05
34.680,0.03,-0.00,-0.01,0.03
34.690,0.03,0.02,-0.01,0.04
34.700,0.01,0.01,-0.01,0.02
34.710,0.03,-0.00,-0.02,0.04
34.720,0.03,-0.00,-0.02,0.03
34.730,0.01,0.02,0.00,0.02
34.740,0.00,0.00,0.00,0.01
34.750,0.03,-0.01,0.02,0.04
34.760,0.04,-0.02,0.02,0.05
34.770,0.01,-0.01,0.02,0.02
34.780,0.00,-0.02,0.03,0.03
34.790,-0.02,0.01,0.04,0.04
34.800,-0.02,0.02,0.04,0.04
34.810,-0.01,0.01,0.02,0.03
34.820,0.01,0.01,0.00,0.02
34.830,0.04,0.01,0.02,0.05
34.840,0.04,-0.01,0.02,0.04
34.850,0.07,-0.04,-0.03,0.09
34.860,0.08,-0.02,-0.06,0.11
34.870,0.02,0.00,-0.06,0.07
34.880,-0.04,0.01,-0.07,0.08
34.890,0.00,-0.01,-0.05,0.06
34.900,0.03,0.00,-0.03,0.05
34.910,0.03,0.00,0.02,0.03
34.919,0.07,-0.04,0.05,0.10
34.930,0.13,-0.07,0.05,0.16
34.940,0.09,-0.06,0.02,0.11
34.949,0.02,-0.03,-0.03,0.04
34.960,-0.07,0.01,-0.09,0.11
34.969,-0.07,0.04,-0.12,0.14
34.980,0.01,0.04,-0.10,0.10
34.989,0.03,0.03,-0.07,0.08
34.999,0.02,0.01,-0.07,0.07
35.009,0.08,0.03,0.02,0.09
35.019,0.08,0.03,0.12,0.15
35.029,0.06,0.02,0.17,0.19
35.039,-0.01,0.03,0.16,0.16
35.049,-0.02,0.02,0.13,0.13
35.059,-0.02,0.01,0.10,0.10
35.069,-0.01,-0.01,0.03,0.04
35.079,0.02,-0.02,-0.02,0.04
35.089,0.04,-0.03,-0.04,0.06
35.099,0.04,-0.04,-0.07,0.09
35.109,0.04,-0.04,-0.13,0.14
35.119,0.04,-0.03,-0.16,0.17
35.129,0.03,-0.01,-0.16,0.16
35.139,-0.01,0.01,-0.14,0.14
35.149,-0.01,0.02,-0.09,0.09
35.159,0.01,0.02,-0.06,0.07
35.169,0.02,0.03,-0.02,0.04
35.179,-0.01,0.03,0.03,0.04
35.189,0.01,0.02,0.07,0.07
35.199,0.06,-0.00,0.12,0.13
35.209,0.03,-0.01,0.14,0.15
35.219,0.00,-0.00,0.13,0.13
35.229,-0.02,0.00,0.12,0.12
35.239,0.01,-0.04,0.11,0.11
35.249,0.05,-0.03,0.08,0.10
35.259,0.07,-0.04,0.02,0.08
35.269,0.04,-0.07,-0.04,0.09
35.279,0.02,-0.04,-0.06,0.08
35.289,-0.02,-0.01,-0.11,0.11
35.299,0.07,0.01,-0.08,0.11
35.309,0.01,0.01,-0.11,0.11
35.319,-0.07,0.05,-0.18,0.19
35.329,0.03,0.07,-0.17,0.19
35.339,0.06,0.07,-0.10,0.13
35.349,0.09,0.03,-0.03,0.10
35.359,0.03,0.04,-0.02,0.05
35.369,0.03,0.01,0.04,0.05
35.379,0.03,0.00,0.08,0.09
35.389,-0.04,0.00,0.11,0.11
35.399,-0.07,-0.01,0.12,0.14
35.409,-0.04,-0.03,0.12,0.13
35.419,-0.02,-0.03,0.12,0.12
35.429,-0.04,-0.01,0.05,0.06
35.439,0.00,-0.01,0.00,0.01
35.449,0.04,-0.02,-0.01,0.04
35.458,0.08,-0.01,-0.04,0.09
35.468,0.07,-0.01,-0.06,0.09
35.479,0.04,0.01,-0.07,0.08
35.488,0.05,0.02,-0.09,0.10
35.498,0.07,0.01,-0.06,0.09
35.508,0.06,0.03,-0.04,0.08
35.518,0.06,0.03,-0.04,0.07
35.528,0.05,0.01,-0.04,0.07
35.538,0.04,-0.00,0.00,0.04
35.548,0.00,0.00,0.00,0.00
35.558,0.02,-0.03,0.01,0.04
35.568,0.03,-0.05,0.05,0.08
35.578,0.02,-0.02,0.08,0.09
35.588,-0.04,0.02,0.06,0.07
35.598,-0.01,0.00,0.02,0.02
35.608,0.01,-0.01,0.00,0.02
35.618,0.02,0.00,0.03,0.04
35.628,0.02,0.01,0.04,0.05
35.638,0.02,0.02,0.02,0.03
35.648,-0.01,0.02,-0.03,0.04
35.658,0.04,0.01,-0.04,0.06
35.668,0.05,0.01,-0.01,0.05
35.678,0.02,0.02,-0.01,0.03
35.688,-0.01,0.02,-0.06,0.06
35.698,0.03,0.00,-0.05,0.06
35.708,0.05,-0.01,-0.02,0.06
35.718,0.02,-0.01,0.01,0.02
35.728,0.00,0.01,0.01,0.01
35.738,0.00,0.00,0.01,0.01
35.748,0.02,0.00,-0.01,0.02
35.758,0.02,0.01,-0.04,0.05
35.768,0.02,-0.00,-0.03,0.03
35.778,0.01,0.00,-0.01,0.02
35.788,0.01,-0.01,0.01,0.02
35.798,0.05,-0.01,0.02,0.05
35.808,0.06,-0.01,0.02,0.06
35.818,0.03,0.01,0.03,0.05
35.828,0.03,-0.00,0.03,0.04
35.838,0.02,-0.01,0.01,0.03
35.848,0.02,0.00,-0.01,0.02
35.858,-0.01,0.01,-0.04,0.04
35.868,-0.00,0.02,-0.03,0.04
35.878,0.02,0.00,-0.01,0.02
35.887,0.02,-0.01,0.01,0.02
35.898,0.02,-0.01,0.05,0.05
35.908,0.03,0.00,0.03,0.04
35.918,0.03,0.00,0.02,0.04
35.928,0.05,-0.00,-0.01,0.05
35.937,0.05,0.02,-0.02,0.06
35.947,0.03,0.03,-0.04,0.06
35.957,-0.00,0.03,-0.04,0.05
35.967,-0.00,0.01,-0.02,0.02
35.977,0.05,-0.02,-0.00,0.05
35.987,0.06,-0.03,0.00,0.07
35.997,0.03,-0.02,-0.00,0.04
36.008,-0.02,0.00,0.02,0.03
36.017,-0.02,0.01,0.01,0.03
36.027,0.00,0.01,-0.02,0.03
36.037,0.00,0.00,-0.01,0.01
36.047,0.04,-0.04,0.01,0.06
36.057,0.10,-0.06,-0.00,0.11
36.067,0.08,-0.08,-0.03,0.12
36.077,0.05,-0.05,-0.06,0.10
36.087,0.01,-0.02,-0.10,0.10
36.097,-0.06,0.05,-0.12,0.14
36.107,-0.02,0.06,-0.12,0.13
36.117,0.04,0.04,-0.08,0.10
36.127,0.09,0.04,-0.02,0.10
36.137,0.07,0.04,0.05,0.10
36.147,0.05,0.02,0.11,0.12
36.157,0.02,0.03,0.16,0.17
36.167,-0.02,0.03,0.20,0.20
36.177,-0.03,0.03,0.19,0.19
36.187,-0.03,0.01,0.15,0.16
36.197,0.01,-0.01,0.09,0.09
36.207,0.02,-0.03,0.02,0.04
36.217,0.03,-0.02,-0.05,0.06
36.227,0.05,-0.04,-0.10,0.12
36.237,0.03,-0.05,-0.14,0.15
36.247,0.03,-0.02,-0.17,0.17
36.257,0.01,-0.01,-0.16,0.16
36.267,0.01,0.00,-0.16,0.16
36.277,-0.00,0.02,-0.13,0.14
36.286,0.01,0.03,-0.08,0.08
36.297,0.03,0.03,0.00,0.04
36.307,0.04,0.04,0.04,0.07
36.317,0.02,0.03,0.08,0.09
36.327,0.03,0.01,0.10,0.11
36.340,0.03,0.00,0.11,0.12
36.350,0.02,0.00,0.11,0.11
36.360,0.01,-0.01,0.09,0.09
36.370,0.01,-0.04,0.06,0.08
36.380,0.05,-0.05,0.06,0.09
36.390,0.05,-0.04,0.05,0.08
36.400,0.04,-0.06,0.04,0.08
36.410,-0.03,-0.04,-0.01,0.05
36.420,-0.02,-0.01,-0.03,0.04
36.430,-0.01,0.02,-0.08,0.08
36.440,0.01,0.04,-0.12,0.13
36.450,0.02,0.05,-0.15,0.16
36.460,0.03,0.06,-0.16,0.18
36.470,0.07,0.05,-0.13,0.15
36.480,0.08,0.01,-0.08,0.12
36.490,0.08,-0.00,-0.05,0.09
36.500,0.04,-0.01,0.03,0.05
36.510,-0.04,0.00,0.06,0.07
36.520,-0.07,0.00,0.04,0.09
36.530,-0.05,0.00,0.06,0.08
36.540,-0.01,-0.02,0.08,0.08
36.550,0.01,-0.02,0.10,0.10
36.560,0.02,-0.03,0.08,0.09
36.570,0.04,-0.02,0.04,0.06
36.580,0.05,-0.03,-0.00,0.06
36.590,0.07,-0.04,0.01,0.08
36.600,0.07,-0.02,0.03,0.08
36.610,0.02,-0.00,0.03,0.03
36.620,-0.01,0.02,-0.04,0.05
36.630,0.04,0.00,-0.08,0.08
36.640,0.09,0.01,-0.07,0.11
36.650,0.10,-0.00,-0.05,0.11
36.660,0.08,-0.01,-0.06,0.11
36.670,0.07,-0.02,-0.08,0.11
36.680,0.07,-0.02,-0.07,0.10
36.690,0.06,-0.03,-0.03,0.07
36.700,0.01,-0.02,-0.01,0.03
36.710,-0.03,-0.00,-0.01,0.04
36.720,0.01,0.01,-0.04,0.04
36.730,0.06,-0.03,0.02,0.07
36.740,0.03,-0.00,0.02,0.04
36.750,0.00,0.03,0.04,0.05
36.760,0.01,0.02,0.02,0.03
36.769,0.02,0.01,-0.00,0.02
36.780,0.03,0.01,-0.01,0.03
36.789,-0.00,0.00,0.01,0.01
36.799,0.00,-0.01,0.02,0.02
36.809,0.03,-0.02,0.05,0.06
36.819,0.03,-0.00,0.04,0.05
36.829,0.03,-0.00,0.00,0.03
36.839,0.00,0.01,-0.04,0.04
36.849,0.02,-0.01,-0.06,0.06
36.859,0.05,-0.01,-0.02,0.06
36.869,0.03,-0.00,-0.00,0.03
36.879,-0.01,0.02,-0.05,0.05
36.889,0.01,-0.00,-0.09,0.10
36.899,0.06,-0.00,-0.05,0.07
36.909,0.05,-0.01,-0.01,0.05
36.919,0.04,-0.00,0.03,0.05
36.929,0.03,0.01,0.02,0.03
36.939,-0.00,0.02,-0.03,0.04
36.949,0.02,0.01,-0.08,0.09
36.959,0.05,-0.01,-0.06,0.07
36.969,0.06,-0.00,0.02,0.07
36.979,0.05,0.00,0.06,0.08
36.989,0.03,-0.00,0.07,0.08
36.999,0.02,0.01,0.07,0.08
37.009,0.02,0.01,0.04,0.05
37.019,0.02,-0.03,0.04,0.05
37.029,0.05,-0.04,0.02,0.06
37.039,0.04,-0.01,0.02,0.04
37.049,-0.03,0.01,-0.01,0.04
37.059,-0.05,-0.00,-0.02,0.05
37.069,-0.04,0.03,-0.01,0.05
37.079,-0.04,0.03,0.00,0.05
37.089,0.05,-0.01,-0.01,0.06
37.099,0.14,-0.06,0.00,0.15
37.109,0.14,-0.07,-0.00,0.16
37.119,0.10,-0.07,-0.05,0.13
37.129,0.03,-0.02,-0.10,0.11
37.139,-0.01,0.02,-0.14,0.14
37.149,-0.04,0.04,-0.18,0.18
37.159,-0.02,0.06,-0.15,0.17
37.169,0.02,0.05,-0.08,0.09
37.179,0.06,0.03,0.02,0.07
37.189,0.06,0.04,0.13,0.15
37.199,0.01,0.03,0.19,0.19
37.209,-0.02,0.05,0.17,0.18
37.219,0.02,0.02,0.18,0.18
37.229,0.03,-0.00,0.16,0.17
37.239,0.02,0.00,0.12,0.13
37.248,0.01,-0.03,0.08,0.09
37.259,0.03,-0.04,0.03,0.06
37.268,0.04,-0.05,-0.03,0.07
37.278,0.04,-0.03,-0.08,0.09
37.288,0.00,-0.02,-0.14,0.14
37.299,-0.00,-0.00,-0.18,0.18
37.308,0.03,0.00,-0.16,0.16
37.319,0.04,0.02,-0.13,0.14
37.328,0.01,0.04,-0.08,0.09
37.338,0.02,0.04,-0.06,0.08
37.348,0.04,0.04,-0.04,0.06
37.358,0.05,0.03,0.02,0.07
37.368,0.03,0.03,0.06,0.07
37.378,0.00,0.03,0.06,0.06
37.388,-0.02,0.04,0.02,0.05
37.398,-0.00,-0.01,0.03,0.03
37.408,0.06,-0.04,0.07,0.10
37.418,0.10,-0.04,0.10,0.15
37.428,0.04,-0.05,0.08,0.10
37.438,0.01,-0.04,0.00,0.04
37.448,0.03,-0.03,-0.05,0.06
37.458,0.02,-0.02,-0.06,0.07
37.468,-0.02,-0.00,-0.06,0.06
37.478,-0.03,0.02,-0.04,0.05
37.488,0.01,0.03,-0.04,0.05
37.498,0.04,0.04,-0.04,0.07
37.508,0.02,0.06,-0.08,0.10
37.518,0.03,0.05,-0.06,0.08
37.528,0.07,0.02,-0.03,0.08
37.538,0.08,0.01,0.03,0.09
37.548,0.05,-0.00,0.08,0.09
37.558,-0.02,-0.00,0.07,0.07
37.568,-0.06,0.03,0.02,0.07
37.578,-0.02,0.01,-0.06,0.07
37.588,0.02,-0.03,-0.05,0.06
37.598,0.04,-0.03,0.00,0.05
37.608,0.05,-0.03,0.05,0.07
37.618,0.05,-0.05,0.03,0.08
37.628,0.07,-0.04,0.01,0.08
37.638,0.06,0.01,-0.00,0.06
37.648,0.01,0.04,-0.04,0.06
37.658,-0.01,0.04,-0.09,0.10
37.668,0.05,0.02,-0.07,0.09
37.678,0.09,0.02,-0.01,0.09
37.688,0.09,0.01,0.02,0.09
37.698,0.06,-0.02,0.02,0.06
37.708,0.06,-0.01,0.02,0.06
37.718,0.06,-0.01,0.01,0.06
37.728,0.01,-0.02,-0.01,0.02
37.738,-0.03,-0.01,-0.07,0.08
37.747,0.02,-0.02,-0.04,0.05
37.758,0.05,-0.01,0.02,0.05
37.767,0.02,-0.01,0.03,0.04
37.777,0.01,0.01,0.01,0.02
37.787,0.03,0.01,0.02,0.04
37.798,0.03,0.01,0.04,0.05
37.807,0.02,0.03,0.03,0.05
37.817,0.03,0.03,0.01,0.04
37.827,0.03,0.01,-0.02,0.04
37.837,0.04,-0.01,-0.03,0.05
37.847,0.05,-0.01,0.01,0.05
37.857,-0.01,-0.00,0.01,0.01
37.867,0.01,-0.00,-0.02,0.03
37.877,0.06,-0.01,-0.02,0.06
37.887,0.06,-0.01,-0.01,0.06
37.897,0.02,-0.01,-0.03,0.04
37.907,-0.01,0.01,-0.05,0.05
37.917,0.02,-0.00,-0.05,0.05
37.927,0.05,-0.00,-0.03,0.06
37.937,0.03,0.01,-0.00,0.03
37.947,0.02,-0.00,-0.01,0.02
37.957,0.02,0.02,-0.02,0.03
37.967,0.03,0.01,-0.02,0.04
37.977,0.03,-0.01,0.02,0.04
37.987,0.05,-0.00,0.02,0.05
37.997,0.04,-0.01,0.03,0.06
38.007,0.02,-0.00,0.04,0.04
38.017,-0.01,0.03,0.00,0.03
38.027,-0.02,0.00,-0.01,0.02
38.037,-0.01,0.01,-0.01,0.01
38.047,0.01,0.02,0.01,0.02
38.057,0.02,0.01,-0.01,0.03
38.067,0.04,-0.01,0.01,0.04
38.077,0.05,-0.02,0.02,0.06
38.087,0.08,-0.04,0.04,0.09
38.097,0.06,-0.02,0.01,0.06
38.107,0.00,0.01,-0.04,0.04
38.117,-0.03,0.01,-0.03,0.05
38.127,0.02,0.02,-0.02,0.03
38.137,0.03,0.02,-0.01,0.04
38.147,-0.02,0.02,-0.02,0.03
38.157,0.04,-0.03,-0.01,0.05
38.167,0.12,-0.07,0.04,0.14
38.177,0.11,-0.07,0.05,0.14
38.186,0.02,-0.05,0.00,0.06
38.197,-0.08,0.00,-0.07,0.11
38.207,0.07,0.02,-0.02,0.08
38.217,-0.06,0.01,-0.15,0.16
38.227,-0.08,0.05,-0.19,0.21
38.237,0.04,0.09,-0.16,0.18
38.247,0.11,0.04,-0.02,0.12
38.256,0.12,-0.01,0.09,0.16
38.266,0.04,0.01,0.15,0.15
38.276,-0.01,0.03,0.17,0.17
38.286,0.01,0.02,0.15,0.15
38.296,0.03,-0.01,0.14,0.15
38.306,0.02,-0.01,0.13,0.13
38.316,-0.01,0.01,0.04,0.05
38.326,-0.01,-0.01,-0.04,0.05
38.336,0.04,-0.04,-0.09,0.11
38.346,0.07,-0.03,-0.12,0.14
38.356,0.05,-0.03,-0.10,0.12
38.366,0.02,0.01,-0.13,0.14
38.376,0.01,-0.00,-0.15,0.15
38.386,0.02,0.02,-0.11,0.12
38.396,0.02,0.04,-0.07,0.08
38.406,-0.03,0.05,-0.06,0.08
38.416,0.00,0.03,-0.03,0.05
38.426,0.06,0.00,0.03,0.07
38.436,0.05,0.01,0.08,0.09
38.446,0.04,-0.00,0.11,0.12
38.456,0.02,0.00,0.13,0.13
38.466,0.00,0.01,0.10,0.11
38.476,0.00,-0.03,0.09,0.10
38.486,0.05,-0.04,0.09,0.11
38.496,0.08,-0.04,0.05,0.10
38.506,0.04,-0.04,0.00,0.06
38.516,0.01,-0.04,-0.06,0.07
38.526,0.02,-0.02,-0.08,0.09
38.536,0.01,-0.00,-0.06,0.06
38.546,-0.00,0.02,-0.05,0.05
38.556,-0.01,0.05,-0.06,0.08
38.566,0.04,0.07,-0.09,0.11
38.576,0.05,0.06,-0.10,0.13
38.586,0.04,0.03,-0.09,0.10
38.599,0.05,0.01,-0.04,0.07
38.606,0.05,0.01,-0.01,0.05
38.616,0.01,0.02,0.03,0.04
38.626,-0.01,0.01,0.05,0.06
38.636,-0.00,-0.01,0.07,0.07
38.646,-0.03,-0.00,0.07,0.08
38.656,-0.02,-0.01,0.06,0.07
38.666,0.00,-0.02,0.06,0.06
38.676,-0.01,-0.02,0.06,0.06
38.686,0.00,-0.02,0.04,0.05
38.696,0.07,-0.02,0.01,0.07
38.706,0.07,-0.01,-0.01,0.08
38.716,0.06,0.02,-0.03,0.07
38.726,0.07,0.01,-0.05,0.09
38.736,0.08,0.02,-0.07,0.11
38.745,0.07,0.03,-0.09,0.12
38.755,0.06,0.03,-0.10,0.12
38.765,0.05,-0.00,-0.06,0.08
38.775,0.06,-0.02,-0.02,0.07
38.785,0.04,-0.01,0.02,0.05
38.795,0.03,-0.02,0.05,0.06
38.805,0.00,-0.01,0.04,0.04
38.815,-0.00,0.00,0.04,0.04
38.825,0.03,-0.02,0.02,0.04
38.835,0.04,0.01,0.04,0.05
38.845,-0.01,0.02,0.03,0.03
38.855,-0.01,0.02,0.00,0.02
38.865,0.01,0.00,-0.01,0.01
38.875,-0.00,0.01,0.01,0.01
38.885,-0.00,0.01,0.01,0.01
38.895,0.00,0.00,0.03,0.03
38.905,0.04,0.00,0.02,0.04
38.915,0.04,0.01,-0.01,0.04
38.925,0.03,0.01,-0.03,0.04
38.935,0.03,0.01,-0.01,0.04
38.945,0.01,0.02,-0.03,0.04
38.955,0.02,0.02,-0.05,0.05
38.965,0.04,-0.01,-0.05,0.07
38.975,0.04,-0.02,-0.04,0.06
38.985,0.03,-0.02,-0.04,0.05
38.995,0.04,-0.01,0.00,0.04
39.005,0.04,-0.01,0.02,0.05
39.015,0.03,0.00,0.03,0.04
39.025,0.03,-0.00,0.02,0.04
39.035,0.02,0.01,0.03,0.04
39.045,-0.02,0.01,0.02,0.03
39.055,-0.05,0.01,0.00,0.05
39.065,0.01,0.01,0.02,0.03
39.075,0.06,-0.01,0.02,0.06
39.085,0.06,-0.01,0.00,0.06
39.095,0.05,-0.01,-0.02,0.05
39.105,0.05,0.00,-0.02,0.05
39.115,0.05,-0.01,-0.03,0.06
39.125,0.02,-0.01,-0.02,0.03
39.135,0.02,-0.00,-0.01,0.02
39.145,0.02,-0.01,0.00,0.02
39.155,0.02,0.01,-0.00,0.02
39.165,0.02,0.02,-0.02,0.04
39.175,-0.01,0.03,-0.03,0.05
39.184,-0.00,0.03,-0.02,0.04
39.195,0.04,-0.00,0.00,0.04
39.204,0.06,-0.02,0.02,0.07
39.214,0.08,-0.05,0.02,0.10
39.224,0.06,-0.02,0.00,0.07
39.234,0.02,0.00,-0.00,0.02
39.244,-0.01,-0.00,-0.04,0.04
39.254,-0.01,-0.01,-0.06,0.06
39.264,0.00,0.02,-0.04,0.05
39.274,-0.00,0.02,-0.00,0.02
39.284,0.06,-0.04,0.01,0.07
39.294,0.15,-0.06,-0.00,0.16
39.304,0.16,-0.07,-0.02,0.17
39.314,0.10,-0.04,-0.04,0.12
39.324,-0.00,0.00,-0.09,0.09
39.334,-0.07,0.05,-0.12,0.14
39.344,-0.08,0.06,-0.11,0.15
