time,ax,ay,az,atotal
26.062,0.04,0.01,-0.00,0.04
26.072,0.05,0.02,-0.01,0.06
26.082,0.06,0.01,0.00,0.07
26.092,0.05,0.00,-0.01,0.05
26.102,0.03,0.01,-0.02,0.04
26.112,0.02,0.01,-0.02,0.03
26.122,-0.01,0.00,-0.02,0.03
26.132,-0.02,-0.01,-0.03,0.04
26.142,-0.02,-0.03,-0.03,0.05
26.152,-0.02,-0.02,-0.03,0.04
26.162,0.01,-0.00,-0.04,0.04
26.172,0.01,0.01,-0.04,0.05
26.182,0.00,0.04,-0.04,0.06
26.192,-0.00,0.07,-0.03,0.08
26.202,-0.03,0.08,-0.05,0.10
26.212,-0.05,0.05,-0.04,0.08
26.222,-0.06,0.01,-0.03,0.06
26.232,-0.04,-0.01,-0.04,0.05
26.242,0.01,-0.02,-0.03,0.04
26.252,0.08,-0.00,-0.06,0.10
26.262,0.13,0.01,-0.06,0.15
26.272,0.18,-0.01,-0.07,0.20
26.281,0.20,-0.03,-0.08,0.22
26.292,0.22,-0.05,-0.10,0.25
26.302,0.23,-0.05,-0.11,0.26
26.312,0.22,-0.02,-0.12,0.25
26.321,0.17,-0.00,-0.13,0.22
26.331,0.11,0.01,-0.13,0.17
26.341,0.03,0.03,-0.10,0.11
26.351,-0.04,0.06,-0.09,0.12
26.361,-0.11,0.07,-0.06,0.15
26.372,-0.15,0.04,0.00,0.15
26.381,-0.15,-0.00,0.03,0.15
26.391,-0.14,-0.03,0.07,0.16
26.401,-0.13,-0.01,0.08,0.15
26.411,-0.12,0.00,0.08,0.14
26.421,-0.11,0.05,0.08,0.14
26.431,-0.09,0.09,0.06,0.15
26.441,-0.11,0.10,0.06,0.16
26.451,-0.10,0.09,0.06,0.14
26.461,-0.09,0.07,0.08,0.14
26.471,-0.07,0.04,0.09,0.12
26.481,-0.06,0.02,0.09,0.11
26.491,-0.02,0.04,0.08,0.09
26.501,0.02,0.05,0.04,0.07
26.511,0.05,0.02,-0.00,0.06
26.521,0.10,0.00,-0.03,0.10
26.531,0.13,0.01,-0.09,0.16
26.541,0.14,0.01,-0.09,0.17
26.551,0.13,0.01,-0.10,0.17
26.561,0.11,0.00,-0.14,0.18
26.571,0.10,0.01,-0.12,0.16
26.581,0.10,-0.00,-0.09,0.13
26.591,0.05,-0.02,-0.04,0.06
26.601,0.02,0.00,0.02,0.03
26.611,0.01,0.02,0.10,0.10
26.621,-0.02,-0.00,0.15,0.15
26.631,-0.03,-0.01,0.16,0.16
26.641,-0.02,-0.03,0.17,0.18
26.651,-0.03,-0.03,0.17,0.18
26.661,0.01,-0.04,0.13,0.14
26.671,0.02,0.01,0.06,0.07
26.681,-0.02,0.06,0.04,0.08
26.691,-0.01,0.07,0.04,0.08
26.701,-0.05,0.07,0.04,0.09
26.711,-0.07,0.05,0.05,0.10
26.721,-0.04,0.05,0.05,0.08
26.731,-0.03,0.06,0.03,0.07
26.740,-0.00,0.06,0.01,0.06
26.751,0.03,0.05,-0.01,0.06
26.760,0.04,0.03,-0.04,0.06
26.770,0.02,0.01,-0.06,0.07
26.780,0.00,0.01,-0.04,0.04
26.790,-0.03,0.03,-0.02,0.04
26.800,-0.03,0.04,0.02,0.05
26.810,-0.04,0.06,0.08,0.11
26.820,-0.05,0.05,0.11,0.13
26.830,-0.07,0.03,0.16,0.18
26.840,-0.11,0.02,0.18,0.21
26.850,-0.13,0.05,0.16,0.21
26.860,-0.13,0.07,0.17,0.23
26.870,-0.14,0.06,0.18,0.23
26.880,-0.15,0.04,0.17,0.22
26.890,-0.09,0.03,0.16,0.19
26.900,-0.06,0.05,0.13,0.15
26.910,-0.06,0.08,0.08,0.13
26.920,-0.04,0.10,0.05,0.12
26.930,-0.05,0.08,0.05,0.11
26.940,-0.05,0.06,-0.00,0.08
26.950,-0.04,0.03,-0.02,0.06
26.960,-0.05,0.02,-0.06,0.08
26.970,-0.06,0.02,-0.10,0.12
26.980,-0.05,-0.01,-0.12,0.13
26.990,-0.02,-0.02,-0.12,0.12
27.000,0.01,-0.02,-0.05,0.06
27.010,0.02,-0.03,0.02,0.04
27.020,0.01,-0.02,0.08,0.08
27.030,0.02,0.00,0.11,0.11
27.040,0.02,0.03,0.09,0.10
27.050,0.01,0.05,0.05,0.08
27.060,0.00,0.03,-0.00,0.03
27.070,0.03,0.02,-0.01,0.04
27.080,0.04,0.01,-0.04,0.06
27.090,0.05,0.01,-0.03,0.06
27.100,0.07,-0.01,-0.02,0.07
27.110,0.08,0.01,-0.02,0.08
27.120,0.09,0.01,-0.03,0.10
27.130,0.09,0.01,-0.05,0.10
27.140,0.09,0.01,-0.05,0.11
27.150,0.09,0.03,-0.07,0.12
27.160,0.09,0.02,-0.08,0.12
27.170,0.09,-0.00,-0.06,0.11
27.180,0.08,-0.02,-0.04,0.09
27.190,0.06,-0.02,-0.03,0.07
27.200,0.04,-0.03,0.01,0.05
27.210,0.01,0.01,0.02,0.02
27.220,-0.01,-0.00,0.04,0.04
27.230,-0.01,0.01,0.03,0.04
27.239,-0.02,0.00,0.02,0.03
27.249,-0.01,0.01,0.01,0.01
27.259,-0.02,0.00,-0.01,0.03
27.269,-0.03,-0.01,-0.04,0.05
27.279,-0.01,0.00,-0.05,0.05
27.289,-0.00,0.00,-0.05,0.05
27.299,-0.01,0.02,-0.04,0.04
27.309,-0.02,0.04,-0.03,0.06
27.319,-0.03,0.06,-0.00,0.06
27.329,-0.05,0.07,0.01,0.08
27.339,-0.05,0.08,0.02,0.10
27.349,-0.06,0.06,0.03,0.09
27.359,-0.08,0.03,0.04,0.09
27.369,-0.10,0.01,0.01,0.10
27.379,-0.09,0.02,-0.00,0.10
27.389,-0.08,0.03,0.00,0.08
27.399,-0.05,0.06,-0.02,0.08
27.409,-0.05,0.07,-0.03,0.09
27.419,-0.04,0.08,-0.02,0.09
27.429,-0.06,0.06,-0.05,0.10
27.439,-0.08,0.03,-0.06,0.10
27.449,-0.08,0.01,-0.06,0.10
27.459,-0.07,0.00,-0.08,0.11
27.469,-0.03,0.01,-0.11,0.11
27.479,-0.04,0.03,-0.12,0.13
27.489,-0.04,0.05,-0.09,0.11
27.499,-0.03,0.06,-0.06,0.09
27.509,-0.01,0.04,-0.05,0.07
27.519,0.00,0.05,-0.04,0.06
27.529,0.00,0.03,-0.03,0.04
27.539,-0.01,0.02,-0.02,0.03
27.549,-0.01,0.00,-0.02,0.03
27.559,-0.01,0.00,-0.04,0.04
27.569,0.02,-0.00,-0.05,0.05
27.579,-0.01,-0.00,-0.03,0.03
27.589,-0.01,-0.00,0.01,0.02
27.599,-0.04,-0.01,0.04,0.06
27.609,-0.01,-0.02,0.07,0.07
27.619,0.02,-0.01,0.05,0.05
27.629,0.02,-0.02,-0.01,0.03
27.638,0.06,-0.01,-0.02,0.07
27.649,0.06,0.01,-0.05,0.08
27.659,0.04,0.01,-0.06,0.07
27.669,0.03,0.01,-0.06,0.07
27.678,0.04,0.01,-0.03,0.05
27.688,0.06,0.01,0.03,0.07
27.698,0.09,0.03,0.03,0.10
27.708,0.12,0.03,0.02,0.12
27.718,0.08,0.01,-0.01,0.09
27.728,0.07,0.01,-0.05,0.08
27.738,0.06,0.00,-0.08,0.10
27.748,0.06,-0.01,-0.07,0.09
27.758,0.02,-0.02,-0.06,0.07
27.768,0.01,0.01,-0.03,0.03
27.778,0.01,0.02,0.02,0.03
27.788,-0.01,0.05,0.05,0.07
27.798,-0.02,0.04,0.10,0.11
27.808,-0.02,0.02,0.11,0.12
27.818,-0.06,0.02,0.12,0.14
27.828,-0.08,0.01,0.09,0.12
27.838,-0.10,0.01,0.09,0.14
27.848,-0.15,0.02,0.05,0.16
27.858,-0.17,0.05,0.05,0.18
27.868,-0.19,0.09,0.03,0.21
27.878,-0.17,0.08,0.03,0.19
27.888,-0.12,0.06,-0.00,0.13
27.898,-0.11,0.08,-0.01,0.14
27.908,-0.11,0.12,-0.03,0.16
27.918,-0.10,0.11,-0.02,0.15
27.928,-0.04,0.06,-0.07,0.10
27.938,0.01,-0.01,-0.03,0.04
27.948,0.02,-0.07,0.00,0.07
27.958,0.03,-0.10,-0.00,0.11
27.968,0.05,-0.11,-0.08,0.14
27.978,0.07,-0.06,-0.14,0.17
27.988,0.07,0.05,-0.17,0.20
27.998,0.05,0.17,-0.13,0.22
28.008,0.03,0.12,-0.07,0.14
28.018,0.06,-0.19,-0.07,0.21
28.028,0.06,-0.20,-0.02,0.21
28.038,0.10,-0.01,0.07,0.13
28.048,0.06,0.14,0.15,0.21
28.058,-0.00,0.11,0.13,0.17
28.068,-0.13,-0.01,0.02,0.13
28.078,-0.09,-0.08,-0.03,0.13
28.088,-0.00,-0.10,-0.07,0.12
28.098,0.02,-0.06,-0.11,0.13
28.108,-0.11,-0.05,-0.13,0.17
28.117,-0.16,0.06,-0.13,0.21
28.128,-0.03,0.05,-0.16,0.17
28.137,-0.11,0.22,-0.08,0.26
28.148,-0.07,0.17,0.06,0.19
28.157,-0.00,0.05,0.17,0.18
28.167,-0.05,0.02,0.15,0.16
28.177,-0.12,0.09,0.13,0.20
28.187,-0.31,0.08,0.11,0.34
28.197,-0.30,0.10,0.07,0.33
28.207,-0.17,0.08,0.06,0.19
28.217,-0.05,-0.00,0.13,0.14
28.227,-0.00,0.09,0.22,0.24
28.237,0.17,0.07,0.17,0.25
28.247,0.27,-0.05,0.17,0.32
28.257,0.13,-0.10,0.18,0.24
28.267,0.07,-0.12,0.10,0.18
28.277,-0.01,-0.12,0.05,0.13
28.287,0.02,-0.08,-0.03,0.09
28.297,-0.30,1.02,-0.03,1.07
28.307,-2.55,6.05,0.35,6.58
28.317,-1.94,4.50,-0.31,4.92
28.327,-0.75,0.06,-0.44,0.87
28.337,-0.67,-1.30,-0.77,1.65
28.347,0.16,-2.37,-0.88,2.53
28.357,0.45,-3.30,-0.73,3.41
28.367,0.42,-2.73,-0.31,2.78
28.377,0.61,-1.93,0.09,2.03
28.387,2.55,-3.24,0.35,4.14
28.397,3.96,-3.04,0.69,5.04
28.407,2.94,-1.75,1.18,3.62
28.417,1.63,0.08,0.44,1.69
28.427,0.47,1.26,0.06,1.35
28.437,-0.32,1.87,0.10,1.90
28.447,-0.96,2.03,0.08,2.25
28.457,-1.44,1.76,0.09,2.28
28.467,-1.46,1.01,0.24,1.79
28.477,-1.01,0.06,0.42,1.10
28.487,-0.47,-0.61,0.48,0.90
28.497,-0.03,-0.86,0.44,0.97
28.507,0.21,-0.77,0.40,0.89
28.517,0.24,-0.42,0.38,0.62
28.527,0.11,-0.01,0.39,0.41
28.537,-0.22,0.30,0.37,0.53
28.547,-0.61,0.44,0.30,0.81
28.556,-0.90,0.55,0.14,1.06
28.566,-1.01,0.67,-0.07,1.21
28.576,-0.94,0.66,-0.29,1.18
28.587,-0.84,0.49,-0.45,1.07
28.596,-0.67,0.41,-0.55,0.96
28.606,-0.65,0.34,-0.58,0.94
28.616,-0.68,0.27,-0.59,0.94
28.626,-0.69,0.18,-0.55,0.90
28.636,-0.63,0.09,-0.51,0.81
28.647,-0.42,-0.02,-0.42,0.59
28.656,-0.12,-0.18,-0.30,0.37
28.666,0.31,-0.34,-0.10,0.47
28.676,0.61,0.02,-0.54,0.82
28.686,0.51,0.54,-0.72,1.04
28.696,0.57,-0.17,0.88,1.06
28.706,0.68,-0.81,1.59,1.91
28.716,0.63,-0.82,1.43,1.77
28.726,0.57,-0.61,1.09,1.37
28.736,0.40,-0.27,0.58,0.75
28.746,0.16,0.08,0.13,0.22
28.756,0.03,0.27,0.01,0.27
28.766,-0.14,0.46,0.03,0.48
28.776,-0.26,0.62,-0.08,0.68
28.786,-0.28,0.71,-0.30,0.82
28.796,-0.28,0.74,-0.66,1.03
28.806,-0.43,0.65,-0.90,1.18
28.816,-0.34,0.10,-0.84,0.91
28.826,-0.00,-0.72,-0.52,0.88
28.836,0.58,-1.24,-0.18,1.38
28.846,1.16,-0.96,-0.15,1.51
28.856,1.60,-0.46,-0.22,1.68
28.866,1.89,-0.18,-0.41,1.94
28.876,2.11,0.33,-0.66,2.24
28.886,2.75,1.92,-0.84,3.46
28.896,2.88,3.27,-0.92,4.45
28.906,1.99,3.32,-0.82,3.95
28.916,0.46,2.24,-0.35,2.32
28.926,-1.33,0.36,0.19,1.39
28.936,-2.61,-1.22,0.72,2.97
28.946,-2.44,-1.13,1.01,2.87
28.956,-1.63,-0.64,1.25,2.15
28.966,-1.49,-1.07,1.41,2.31
28.976,-0.91,-1.58,1.34,2.27
28.986,0.10,-1.59,0.98,1.88
28.996,0.44,-2.19,0.67,2.34
29.006,0.64,-2.86,0.60,2.99
29.016,1.20,-3.03,0.73,3.34
29.025,2.13,-2.84,0.92,3.67
29.035,2.88,-2.72,1.10,4.11
29.045,3.16,-2.57,1.30,4.27
29.055,2.46,-1.76,1.27,3.28
29.065,0.92,1.41,0.96,1.94
29.075,-2.11,2.90,0.68,3.65
29.085,-2.80,1.06,0.26,3.00
29.095,-0.75,0.60,0.17,0.98
29.105,0.60,1.38,-0.01,1.50
29.115,1.20,0.79,-0.27,1.46
29.125,1.02,0.14,-1.08,1.49
29.135,0.89,0.29,-2.11,2.30
29.145,-0.65,1.42,-2.97,3.35
29.155,-1.68,2.10,-3.05,4.07
29.165,-2.32,1.87,-2.49,3.88
29.175,-2.40,1.00,-1.99,3.28
29.185,-2.41,0.46,-1.88,3.09
29.195,-2.17,0.18,-1.69,2.75
29.205,-1.56,-0.10,-1.26,2.01
29.215,-1.00,-0.57,-0.79,1.40
29.225,-0.44,-0.79,-0.46,1.01
29.235,0.09,-0.76,-0.34,0.84
29.245,0.97,0.10,-0.43,1.06
29.255,1.82,0.56,-0.51,1.97
29.265,1.92,0.02,-0.37,1.95
29.275,1.22,-0.52,-0.16,1.34
29.285,0.64,-0.98,0.07,1.17
29.295,0.14,-1.84,0.42,1.90
29.305,0.56,-1.71,0.73,1.94
29.315,1.21,-0.93,0.51,1.61
29.325,1.29,0.37,0.15,1.35
29.335,1.11,1.03,0.12,1.52
29.345,0.55,0.47,0.26,0.77
29.355,-0.13,-0.27,0.34,0.45
29.365,-0.57,-0.72,0.16,0.93
29.375,-1.17,-1.71,0.16,2.08
29.385,-1.46,-2.25,0.19,2.69
29.395,-1.39,-1.98,0.30,2.44
29.405,-1.30,-1.42,0.76,2.08
29.415,-1.34,-0.95,1.50,2.22
29.425,-1.36,-1.43,1.73,2.63
29.434,-1.17,-2.16,1.23,2.75
29.445,-0.85,-2.59,0.45,2.76
29.455,-0.45,-2.68,-0.13,2.72
29.465,-0.32,-2.32,-0.36,2.37
29.474,-0.38,-2.04,-0.25,2.09
29.485,-0.67,-2.26,-0.25,2.37
29.495,-1.67,-2.93,-0.24,3.38
29.504,-2.22,-3.17,-0.04,3.87
29.514,-1.91,-3.21,0.09,3.74
29.525,-1.31,-2.95,0.20,3.23
29.534,-1.23,-3.42,0.43,3.66
29.544,-1.58,-4.05,0.83,4.43
29.554,-1.28,-3.46,0.82,3.78
29.564,-0.45,-2.50,0.88,2.69
29.574,0.07,-1.05,0.64,1.23
29.584,0.13,-0.56,-0.08,0.58
29.594,0.16,-0.14,-0.57,0.61
29.604,0.62,0.06,-0.33,0.71
29.614,1.43,0.74,-0.40,1.66
29.624,2.24,1.45,-0.58,2.74
29.634,2.78,0.57,-0.24,2.84
29.644,3.44,1.04,0.19,3.60
29.654,3.09,3.22,0.13,4.46
29.664,5.91,1.91,-0.25,6.21
29.674,7.98,0.52,3.99,8.94
29.684,5.08,-3.36,3.08,6.82
29.694,3.99,-3.55,1.89,5.67
29.704,2.60,-1.26,0.72,2.97
29.714,-0.61,1.05,0.07,1.22
29.724,-5.29,0.99,-3.18,6.25
29.734,-3.85,-1.76,-5.24,6.73
29.744,-3.26,-1.08,-4.75,5.86
29.754,-1.92,-1.70,-2.73,3.75
29.764,-1.35,-4.26,-0.38,4.49
29.774,-1.92,-5.98,0.92,6.35
29.784,-2.60,-4.91,2.01,5.91
29.794,-2.38,-3.00,4.07,5.59
29.804,-1.31,-2.27,4.98,5.63
29.814,0.05,-1.89,5.56,5.87
29.824,0.79,-1.93,5.67,6.04
29.834,-0.09,-2.90,6.26,6.90
29.844,-1.39,-2.15,5.19,5.78
29.854,-1.26,-1.84,3.19,3.89
29.864,-1.85,-2.16,0.92,2.99
29.874,-3.39,-1.94,3.02,4.94
29.884,-4.53,-0.46,4.53,6.43
29.894,-4.67,0.47,3.06,5.60
29.904,-5.57,1.16,2.90,6.39
29.913,-6.99,1.40,3.44,7.92
29.924,-8.92,0.85,4.09,9.85
29.933,-9.54,0.49,4.41,10.52
29.944,-9.32,0.25,3.79,10.06
29.953,-9.09,-0.46,2.93,9.56
29.963,-7.86,-0.40,1.66,8.04
29.973,-6.38,0.21,0.28,6.39
29.983,-6.12,-0.19,-0.25,6.13
29.993,-5.35,-1.01,-0.82,5.50
30.003,-3.25,-0.25,-1.84,3.74
30.013,-1.05,0.89,-2.48,2.83
30.023,-0.07,1.36,-3.35,3.62
30.033,-0.33,0.52,-4.41,4.45
30.043,-0.83,-0.80,-5.53,5.65
30.053,-0.25,-0.99,-6.56,6.64
30.063,0.35,0.17,-7.30,7.31
30.073,0.78,1.72,-6.10,6.39
30.083,1.30,2.10,-5.23,5.79
30.093,2.21,2.23,-4.04,5.11
30.103,2.48,2.21,-3.67,4.95
30.113,3.07,0.67,-4.44,5.45
30.123,2.78,-1.63,-5.46,6.34
30.133,2.35,-1.99,-6.51,7.20
30.143,2.47,-1.09,-6.86,7.37
30.153,2.90,-1.63,-6.66,7.45
30.163,3.00,-2.22,-6.66,7.64
30.173,2.27,-1.96,-6.97,7.59
30.183,0.83,-1.40,-6.88,7.07
30.193,0.97,-1.11,-6.14,6.31
30.203,2.72,-1.70,-5.55,6.40
30.213,4.01,-1.77,-4.85,6.53
30.223,3.82,-1.44,-4.42,6.02
30.233,3.36,-1.05,-3.13,4.71
30.243,2.65,-1.04,-2.46,3.76
30.253,2.28,-1.15,-2.11,3.31
30.263,1.91,-1.01,-1.98,2.93
30.273,2.16,-1.36,2.99,3.93
30.283,1.95,-2.15,5.98,6.65
30.293,1.38,-2.25,3.15,4.11
30.303,5.25,-3.66,13.21,14.68
30.313,8.29,-3.52,5.79,10.71
30.323,5.97,-3.23,-1.76,7.01
30.333,2.26,-3.03,-4.18,5.63
30.343,0.76,-3.03,-4.92,5.82
30.352,1.26,-3.41,-4.00,5.41
30.363,2.25,-4.06,-2.94,5.49
30.373,2.18,-4.32,-2.76,5.57
30.383,1.49,-4.04,-3.08,5.30
30.392,0.79,-3.86,-3.11,5.02
30.402,-0.05,-3.64,-2.71,4.54
30.412,-0.51,-2.36,-1.93,3.09
30.422,-0.52,-0.68,-0.76,1.14
30.432,-0.37,0.26,0.96,1.06
30.442,-0.59,0.49,3.47,3.55
30.452,-0.81,0.03,3.93,4.01
30.462,-0.22,-0.67,3.09,3.17
30.472,-0.21,-1.16,1.94,2.27
30.482,0.06,-1.16,0.67,1.34
30.492,0.37,-0.61,-0.30,0.78
30.502,0.65,-0.02,-0.76,1.00
30.512,0.37,0.12,-0.98,1.05
30.522,-0.39,-0.08,-0.57,0.69
30.532,-0.80,-0.32,-0.10,0.87
30.542,-0.55,-0.29,-0.04,0.62
30.552,-0.36,-0.17,0.04,0.40
30.562,-0.06,-0.18,0.02,0.19
30.572,0.26,-0.29,-0.23,0.45
30.582,0.35,-0.28,-0.39,0.59
30.592,0.22,-0.16,-0.37,0.46
30.602,0.03,-0.05,-0.40,0.40
30.612,-0.10,-0.02,-0.50,0.51
30.622,-0.29,0.01,-0.59,0.66
30.632,-0.57,0.02,-0.56,0.80
30.642,-0.65,0.17,-0.55,0.87
30.652,-0.52,0.28,-0.59,0.84
30.662,-0.52,0.19,-0.48,0.73
30.672,-0.54,0.04,-0.19,0.57
30.682,-0.63,-0.10,0.22,0.68
30.692,-0.97,-0.15,0.68,1.19
30.702,-0.86,-0.11,0.59,1.05
30.712,-0.51,-0.06,0.35,0.62
30.722,-0.41,-0.05,0.25,0.48
30.732,-0.40,-0.14,0.27,0.50
30.742,-0.26,-0.22,0.21,0.40
30.752,-0.10,-0.09,0.27,0.30
30.762,0.06,0.08,0.31,0.33
30.772,0.15,0.05,0.18,0.24
30.781,0.11,-0.15,0.02,0.18
30.792,0.03,-0.17,-0.00,0.17
30.802,-0.10,-0.09,0.08,0.15
30.811,-0.22,-0.01,0.12,0.25
30.821,-0.32,0.07,0.19,0.38
30.831,-0.15,0.09,0.14,0.22
30.841,0.06,0.01,0.16,0.17
30.851,0.20,-0.07,0.28,0.36
30.861,0.24,-0.10,0.48,0.55
30.871,0.35,-0.12,0.35,0.51
30.881,0.64,-0.09,0.57,0.86
30.891,0.60,-0.09,0.16,0.63
30.901,0.21,-0.31,-0.25,0.45
30.911,0.16,-0.18,-0.57,0.62
30.921,0.13,0.04,-0.76,0.78
30.931,-0.07,0.16,-0.69,0.71
30.941,-0.16,0.11,-0.59,0.62
30.951,-0.11,0.25,-0.56,0.63
30.961,0.14,0.15,-0.33,0.39
30.971,0.45,-0.04,-0.13,0.47
30.981,0.62,-0.05,-0.15,0.64
