time,wx,wy,wz
55.744,-0.00,0.01,-0.00
55.754,0.00,0.00,-0.00
55.764,0.00,-0.00,-0.00
55.774,0.01,0.00,-0.00
55.784,0.01,0.00,-0.00
55.794,0.01,0.00,-0.00
55.804,0.01,0.00,-0.00
55.814,0.00,0.00,-0.00
55.824,0.00,0.00,-0.01
55.834,-0.00,-0.00,-0.01
55.844,-0.00,-0.00,-0.01
55.854,-0.00,-0.00,-0.01
55.864,-0.00,-0.00,-0.01
55.874,-0.00,-0.00,-0.01
55.884,-0.01,0.00,-0.00
55.894,-0.00,0.00,-0.01
55.904,-0.00,0.00,-0.00
55.914,-0.00,0.00,-0.01
55.923,-0.00,0.00,-0.01
55.934,-0.01,0.00,-0.00
55.944,-0.00,-0.00,-0.00
55.954,-0.00,0.00,0.00
55.963,0.00,0.00,0.00
55.973,0.00,-0.00,0.00
55.983,0.00,0.00,0.00
55.993,0.00,0.00,0.00
56.003,0.00,0.00,0.00
56.013,0.00,0.00,-0.00
56.023,-0.00,0.00,-0.00
56.033,-0.00,0.00,0.00
56.043,-0.01,0.00,0.00
56.053,-0.01,0.00,-0.00
56.063,-0.01,0.00,0.00
56.073,-0.01,0.00,-0.00
56.083,-0.01,0.00,-0.00
56.093,-0.01,-0.00,0.00
56.103,-0.01,0.00,-0.00
56.113,-0.00,-0.00,-0.00
56.123,-0.00,-0.00,0.00
56.133,0.00,-0.00,-0.00
56.143,0.00,-0.00,-0.00
56.153,0.01,-0.00,-0.00
56.163,0.01,-0.00,-0.00
56.173,0.01,-0.00,-0.00
56.183,0.01,-0.00,-0.00
56.193,0.01,-0.00,-0.00
56.203,0.01,-0.00,-0.00
56.213,0.01,0.00,-0.00
56.223,0.00,0.00,-0.01
56.233,0.00,0.00,-0.00
56.243,-0.00,0.00,-0.00
56.253,-0.00,0.00,-0.00
56.263,-0.01,0.00,-0.00
56.273,-0.01,0.00,0.00
56.283,-0.01,0.00,-0.00
56.293,-0.01,0.00,0.00
56.303,-0.01,0.00,-0.00
56.313,-0.01,0.00,-0.00
56.323,-0.01,0.00,-0.00
56.333,-0.01,0.00,0.00
56.343,-0.00,0.00,0.00
56.353,-0.00,0.00,0.00
56.363,-0.00,0.00,0.00
56.373,-0.00,0.00,-0.00
56.383,-0.01,0.00,-0.00
56.393,0.00,0.00,-0.00
56.403,0.00,0.01,-0.00
56.413,0.01,0.00,-0.00
56.423,0.00,0.00,-0.00
56.433,0.01,0.00,-0.00
56.443,0.00,0.00,-0.00
56.452,0.00,0.00,0.00
56.463,-0.00,0.00,-0.00
56.472,-0.01,0.00,0.00
56.482,-0.01,0.00,0.01
56.492,-0.01,0.00,0.01
56.502,-0.02,0.00,0.00
56.512,-0.02,0.00,0.01
56.522,-0.02,0.00,0.00
56.532,-0.02,0.00,0.00
56.542,-0.01,0.01,-0.00
56.552,-0.01,0.01,0.00
56.562,-0.00,0.01,0.00
56.572,-0.00,0.01,0.00
56.582,0.00,0.01,0.00
56.592,0.00,0.00,0.00
56.602,0.00,-0.00,-0.00
56.612,0.00,-0.00,-0.00
56.622,0.01,-0.00,-0.00
56.632,0.00,-0.01,-0.00
56.642,0.00,-0.00,-0.00
56.652,-0.00,-0.00,0.00
56.662,-0.00,-0.00,0.00
56.672,-0.01,0.00,0.00
56.682,-0.01,0.01,0.00
56.692,-0.02,0.01,0.00
56.702,-0.02,0.01,-0.00
56.712,-0.02,0.00,-0.00
56.722,-0.02,0.01,-0.00
56.732,-0.01,0.00,-0.00
56.742,-0.01,0.00,-0.00
56.752,0.00,0.00,-0.00
56.762,0.00,-0.00,-0.00
56.772,0.01,-0.00,-0.00
56.782,0.01,0.00,-0.00
56.792,0.01,0.00,-0.00
56.802,0.01,0.00,0.00
56.812,0.01,0.00,-0.00
56.822,-0.00,0.00,-0.00
56.832,-0.00,0.00,-0.00
56.842,-0.01,-0.00,-0.00
56.852,-0.01,0.00,-0.01
56.862,-0.01,0.00,-0.01
56.872,-0.01,0.00,-0.01
56.882,-0.01,0.01,-0.01
56.892,-0.00,0.01,-0.01
56.902,-0.00,0.00,-0.00
56.912,-0.00,0.00,-0.00
56.922,-0.00,0.00,-0.00
56.932,0.00,0.00,-0.00
56.942,0.00,0.00,-0.00
56.952,0.00,-0.00,-0.00
56.961,0.01,0.00,-0.00
56.971,0.00,0.00,-0.00
56.981,0.00,0.00,-0.00
56.991,0.00,0.00,-0.00
57.001,0.00,0.00,-0.00
57.011,0.00,0.00,-0.00
57.021,-0.00,0.00,-0.00
57.031,-0.01,0.00,-0.00
57.041,-0.01,0.00,-0.00
57.051,-0.01,0.00,-0.00
57.061,-0.01,0.00,-0.00
57.071,-0.01,0.00,-0.00
57.081,-0.01,0.00,-0.00
57.091,-0.00,0.00,0.00
57.101,-0.00,0.00,-0.00
57.111,0.00,0.00,0.00
57.121,0.00,0.00,-0.00
57.131,0.00,0.00,-0.00
57.141,0.00,0.00,-0.00
57.151,0.00,0.00,-0.00
57.161,0.00,0.00,-0.00
57.171,0.00,0.00,-0.00
57.181,0.00,0.00,-0.00
57.191,0.00,0.00,-0.00
57.201,0.00,0.00,-0.00
57.211,-0.00,0.00,-0.00
57.221,-0.00,0.00,-0.00
57.231,-0.00,0.00,-0.00
57.241,-0.01,0.00,-0.00
57.251,-0.01,0.00,-0.00
57.261,-0.01,0.00,-0.00
57.271,-0.01,0.00,-0.00
57.281,-0.01,0.00,-0.00
57.291,-0.01,0.00,-0.00
57.301,-0.01,0.00,-0.00
57.311,-0.01,0.00,-0.00
57.321,-0.01,0.00,-0.00
57.331,-0.01,0.00,-0.00
57.341,-0.00,0.00,-0.00
57.351,-0.00,0.00,-0.00
57.361,-0.00,0.00,-0.00
57.371,-0.00,0.00,-0.00
57.381,0.00,0.00,-0.00
57.391,0.01,0.00,0.00
57.401,0.01,0.00,-0.00
57.411,-0.00,0.00,-0.00
57.421,-0.00,0.00,-0.00
57.431,-0.00,0.01,-0.00
57.441,-0.00,0.00,-0.00
57.451,-0.01,0.00,-0.00
57.461,-0.01,0.00,-0.01
57.471,-0.01,0.00,-0.00
57.480,-0.01,0.00,-0.00
57.490,-0.01,0.00,-0.00
57.500,-0.01,0.00,0.00
57.510,-0.01,0.00,0.00
57.520,-0.01,0.00,0.01
57.530,-0.02,0.00,0.01
57.540,-0.01,0.00,0.01
57.550,-0.01,0.00,0.00
57.560,-0.01,0.01,-0.00
57.570,-0.00,0.00,-0.00
57.580,0.00,0.01,-0.00
57.590,0.01,0.01,-0.00
57.600,0.01,0.01,-0.00
57.610,0.01,0.01,-0.00
57.620,0.01,0.00,-0.00
57.630,0.01,0.00,-0.00
57.640,0.01,-0.00,-0.00
57.650,0.01,-0.00,-0.01
57.660,0.00,-0.00,-0.00
57.670,0.00,-0.00,-0.00
57.680,-0.00,0.00,-0.00
57.690,-0.01,0.00,0.00
57.700,-0.01,0.01,0.00
57.710,-0.01,0.01,-0.00
57.720,-0.02,0.01,0.00
57.730,-0.02,0.01,-0.00
57.740,-0.02,0.01,-0.00
57.750,-0.02,0.01,-0.00
57.760,-0.01,0.01,-0.00
57.770,-0.01,0.00,-0.00
57.780,0.00,0.00,-0.00
57.790,0.01,0.00,-0.00
57.800,0.01,0.00,-0.01
57.810,0.01,-0.00,-0.01
57.820,0.01,0.00,-0.01
57.830,0.01,0.00,-0.00
57.840,0.01,0.00,-0.01
57.850,0.01,0.00,-0.01
57.860,-0.00,0.00,-0.01
57.870,-0.01,-0.00,-0.01
57.880,-0.01,0.00,-0.01
57.890,-0.01,0.00,-0.01
57.900,-0.01,0.00,-0.01
57.910,-0.01,0.01,-0.01
57.920,-0.01,0.01,-0.01
57.930,-0.00,0.01,-0.01
57.940,-0.00,0.01,-0.01
57.950,-0.01,0.01,-0.01
57.959,-0.01,0.00,-0.01
57.970,-0.00,0.00,-0.01
57.979,0.00,0.00,-0.01
57.989,-0.00,0.00,-0.01
57.999,-0.00,0.00,-0.00
58.009,-0.00,0.00,-0.00
58.019,0.00,0.00,-0.00
58.029,0.00,0.00,-0.00
58.039,0.01,0.01,-0.00
58.049,0.01,0.00,-0.00
58.059,0.00,0.00,-0.00
58.069,0.00,0.00,-0.00
58.079,-0.00,0.00,-0.00
58.089,-0.00,0.01,-0.00
58.099,-0.00,0.00,-0.00
58.109,-0.00,0.00,-0.00
58.119,-0.01,0.00,-0.00
58.129,-0.01,0.00,-0.00
58.139,-0.01,-0.00,0.00
58.149,-0.00,-0.00,-0.00
58.159,-0.00,-0.00,0.00
58.169,0.00,-0.00,-0.00
58.179,-0.00,0.00,-0.00
58.189,0.00,0.00,-0.00
58.199,0.00,0.00,-0.00
58.209,0.00,0.00,-0.00
58.219,0.00,0.00,-0.01
58.229,-0.00,0.00,-0.01
58.239,-0.00,0.00,-0.01
58.249,-0.00,0.00,-0.01
58.259,-0.00,-0.00,-0.01
58.269,-0.00,0.00,-0.01
58.279,-0.00,0.00,-0.01
58.289,-0.00,0.00,-0.00
58.299,-0.00,0.00,-0.01
58.309,0.00,0.00,-0.00
58.319,0.00,0.00,-0.00
58.329,-0.00,0.00,-0.00
58.339,0.00,0.01,-0.00
58.349,0.00,0.01,-0.00
58.359,0.00,0.01,-0.00
58.369,0.00,0.01,-0.01
58.379,-0.00,0.01,-0.01
58.389,-0.00,0.00,-0.01
58.399,-0.00,0.01,-0.00
58.409,0.00,0.00,-0.00
58.419,0.00,0.01,-0.00
58.428,0.00,0.01,-0.00
58.439,-0.01,0.01,-0.01
58.449,-0.01,0.00,-0.01
58.459,0.00,0.01,-0.01
58.468,0.01,0.01,-0.01
58.478,0.01,0.00,-0.01
58.489,0.01,0.00,-0.01
58.498,0.01,0.00,-0.01
58.509,0.00,0.00,-0.00
58.518,-0.00,0.00,-0.00
58.528,-0.01,0.00,0.00
58.538,-0.01,0.01,0.00
58.548,-0.01,0.01,0.00
58.558,-0.01,0.01,0.00
58.568,-0.02,0.01,0.00
58.578,-0.01,0.01,-0.00
58.588,-0.01,0.01,-0.00
58.598,-0.01,0.01,-0.00
58.608,-0.00,0.01,-0.01
58.618,0.00,0.01,-0.00
58.628,0.01,0.01,-0.00
58.638,0.01,0.01,-0.00
58.648,0.01,0.00,-0.00
58.658,0.01,0.00,-0.00
58.668,0.01,-0.00,-0.00
58.678,0.01,-0.00,-0.00
58.688,0.00,-0.00,-0.00
58.698,0.00,-0.00,-0.00
58.708,0.00,0.00,0.00
58.718,0.00,0.00,0.00
58.728,-0.00,0.01,0.00
58.738,-0.00,0.00,0.00
58.748,-0.01,0.01,0.00
58.758,-0.01,0.01,-0.00
58.768,-0.01,0.01,-0.00
58.778,-0.01,0.01,-0.00
58.788,-0.01,0.01,-0.00
58.798,0.00,0.01,-0.00
58.808,0.01,0.00,-0.00
58.818,0.01,0.00,-0.00
58.828,0.01,0.00,-0.00
58.838,0.01,0.00,-0.00
58.848,0.01,0.00,-0.00
58.858,0.01,0.00,-0.01
58.868,0.01,0.00,-0.01
58.878,0.00,0.00,-0.01
58.888,0.00,0.00,-0.01
58.898,0.00,-0.00,-0.01
58.907,-0.00,0.00,-0.01
58.918,-0.00,0.00,-0.01
58.927,-0.00,0.00,-0.01
58.938,-0.00,0.00,-0.01
58.947,-0.00,0.00,-0.01
58.957,-0.01,0.00,-0.01
58.967,-0.00,-0.00,-0.00
58.977,-0.01,0.00,-0.01
58.987,-0.00,0.00,-0.00
58.997,-0.01,-0.00,-0.00
59.007,-0.00,0.00,-0.00
59.017,-0.00,0.00,0.00
59.027,-0.00,0.00,0.00
59.037,-0.00,0.00,0.00
59.047,-0.00,0.00,-0.00
59.057,0.00,0.00,0.00
59.067,0.00,0.00,-0.00
59.077,0.00,0.00,-0.00
59.087,0.00,0.00,-0.00
59.097,-0.01,0.00,-0.00
59.107,-0.01,0.00,-0.00
59.117,-0.01,0.00,-0.00
59.127,-0.01,0.00,0.00
59.137,-0.01,0.00,0.00
59.147,-0.01,0.00,0.00
59.157,-0.00,-0.00,0.00
59.167,-0.00,-0.00,0.00
59.177,-0.00,-0.00,0.00
59.187,-0.00,0.00,0.00
59.201,-0.00,-0.00,-0.00
59.211,-0.00,0.00,-0.00
59.221,-0.00,0.00,-0.00
59.231,-0.00,0.00,-0.00
59.241,-0.00,-0.00,-0.00
59.251,-0.00,0.00,-0.00
59.261,-0.00,-0.00,-0.00
59.271,-0.01,-0.00,-0.00
59.281,-0.01,-0.00,-0.00
59.291,-0.00,0.00,-0.00
59.301,-0.01,0.00,-0.00
59.311,-0.01,0.00,0.00
59.321,-0.01,0.00,-0.00
59.331,-0.01,0.00,-0.00
59.340,-0.01,0.00,0.00
59.350,-0.01,0.00,0.00
59.360,-0.00,0.00,0.00
59.370,-0.00,0.00,0.00
59.380,-0.01,-0.00,-0.00
59.390,-0.01,-0.00,-0.00
59.400,-0.00,0.00,-0.01
59.410,0.01,0.00,-0.01
59.420,0.00,0.00,-0.01
59.430,0.00,-0.00,-0.01
59.440,0.00,-0.00,-0.01
59.450,0.00,-0.00,-0.00
59.460,-0.00,0.00,-0.00
59.470,-0.00,0.00,0.00
59.480,-0.01,0.00,0.00
59.490,-0.01,0.00,0.00
59.500,-0.01,0.00,0.00
59.510,-0.01,0.00,0.00
59.520,-0.02,0.00,0.00
59.530,-0.01,0.00,-0.00
59.540,-0.01,0.01,-0.00
59.550,-0.00,0.01,-0.00
59.560,-0.00,0.01,-0.00
59.570,0.00,0.01,-0.00
59.580,0.00,0.01,0.00
59.590,0.00,0.01,-0.00
59.600,0.00,-0.00,-0.00
59.610,0.01,-0.00,-0.00
59.620,0.01,-0.00,-0.00
59.630,0.01,-0.00,-0.00
59.640,0.00,-0.00,-0.00
59.650,-0.00,-0.00,-0.00
59.660,-0.01,0.00,0.00
59.670,-0.02,0.00,0.00
59.680,-0.02,0.00,0.00
59.690,-0.02,0.00,0.00
59.700,-0.02,0.00,-0.00
59.710,-0.02,0.01,-0.00
59.720,-0.02,0.00,-0.00
59.730,-0.02,0.00,-0.00
59.740,-0.01,0.00,-0.00
59.750,0.00,0.00,0.00
59.760,0.01,0.00,-0.00
59.770,0.01,-0.00,-0.00
59.780,0.01,0.00,0.00
59.790,0.01,-0.00,0.00
59.800,0.01,-0.00,-0.00
59.810,0.01,0.00,-0.00
59.820,0.01,-0.00,-0.00
59.830,0.01,-0.00,-0.00
59.839,0.00,0.00,-0.00
59.849,-0.00,-0.00,-0.00
59.859,-0.00,-0.00,-0.01
59.870,0.00,-0.00,-0.00
59.879,0.01,-0.00,-0.00
59.889,0.02,-0.00,-0.00
59.899,0.02,0.00,0.00
59.909,0.02,-0.00,-0.00
59.919,0.03,-0.00,-0.00
59.929,0.03,-0.01,0.00
59.939,0.04,-0.01,0.00
59.949,0.04,-0.01,0.00
59.959,0.04,-0.01,0.00
59.969,0.03,-0.01,0.01
59.979,0.03,-0.01,0.01
59.989,0.03,-0.01,0.01
59.999,0.02,-0.00,0.01
60.009,0.02,-0.00,0.01
60.019,0.02,-0.01,0.01
60.029,0.03,-0.01,0.01
60.039,0.03,-0.01,0.01
60.049,0.04,-0.00,0.01
60.059,0.03,-0.00,0.00
60.069,0.03,-0.00,0.01
60.079,0.04,-0.00,0.01
60.089,0.03,0.00,0.01
60.099,0.03,0.00,0.02
60.109,0.03,-0.00,0.02
60.119,0.02,-0.00,0.01
60.129,0.02,-0.00,0.01
60.139,0.02,-0.00,0.01
60.149,0.02,-0.00,0.01
60.159,0.02,-0.00,0.01
60.169,0.02,-0.01,0.01
60.179,0.02,-0.00,0.01
60.189,0.02,0.00,0.01
60.199,-0.01,0.01,0.02
60.209,-0.02,-0.01,0.02
60.219,-0.04,0.01,0.03
60.229,-0.04,-0.00,0.02
60.239,-0.03,0.01,0.00
60.249,-0.01,-0.00,-0.01
60.259,0.00,-0.00,-0.00
60.269,0.02,-0.01,-0.00
60.279,0.02,-0.01,-0.00
60.289,0.03,-0.01,-0.00
60.299,0.03,0.00,0.00
60.309,0.01,0.00,-0.00
60.319,0.00,0.00,0.00
60.329,0.00,0.00,-0.00
60.339,0.00,0.01,0.00
60.349,0.00,0.01,0.00
60.358,-0.01,0.01,0.00
60.369,-0.01,0.00,-0.00
60.378,-0.01,-0.01,-0.00
60.388,-0.00,-0.01,-0.00
60.398,0.00,0.01,-0.00
60.408,-0.00,0.01,-0.01
60.418,-0.00,0.00,-0.00
60.428,-0.00,0.00,-0.00
60.438,-0.00,0.01,-0.00
60.448,-0.01,0.01,-0.01
60.458,-0.02,0.02,-0.01
60.468,-0.03,0.02,-0.01
60.478,-0.03,0.01,-0.01
60.488,-0.03,0.00,-0.01
60.498,-0.02,0.00,-0.01
60.508,-0.01,-0.00,-0.01
60.518,-0.00,-0.02,-0.01
60.528,0.01,0.00,-0.00
60.538,0.01,0.02,-0.01
60.548,0.01,0.03,-0.01
60.558,-0.00,0.05,-0.01
60.568,-0.03,0.08,0.01
60.578,-0.06,0.06,0.00
60.588,-0.07,0.06,-0.01
60.598,-0.08,0.05,-0.02
60.608,-0.06,0.01,-0.03
60.618,-0.03,-0.01,-0.03
60.628,0.02,-0.06,-0.03
60.638,0.07,-0.06,-0.02
60.648,0.09,-0.05,-0.00
60.658,0.10,-0.12,0.01
60.668,0.12,-0.08,0.02
60.678,0.16,0.09,0.01
60.688,0.10,0.09,0.02
60.698,0.05,0.03,0.02
60.708,0.04,-0.01,0.01
60.718,0.05,0.02,0.00
60.728,0.06,0.04,-0.01
60.738,0.04,0.01,-0.01
60.748,0.02,-0.03,-0.02
60.758,-0.01,-0.06,-0.01
60.768,-0.06,-0.14,-0.00
60.778,-0.12,-0.16,0.01
60.788,-0.15,-0.04,0.02
60.798,-0.24,0.03,0.03
